Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1),h win,h draw,a win,A D,h p,a p,gd,h win rt,a win rt,gpg,P(h),P(d),P(A),exp_home_corners,exp_away_corners,exp_home_yellows,exp_away_yellows
2021-05-03,Yeni Malatyaspor,Kayserispor,1,1,9.0,4.0,2.0,1.0,17.0,7.0,1.1794871794871795,1.6666666666666667,1.0638297872340423,1.8085106382978724,0.7387648194099807,0.8496052799504094,1.331048271922308,1.1327499428048502,1.3360640351031567,1.416008799917349,0.0818994822866766,0.07223097458904931,0.0671308594213995,0.1387973007242761,0,1,0,1,1,1,0,25.64102564102564,21.27659574468085,0.9743589743589745,0.33607887846087253,0.2913127605691713,0.3726043854530231,4.990583804143125,4.823229179634009,1.6551208572140546,1.734728644439036
2021-05-03,Fenerbahce,Erzurum BB,3,1,10.0,5.0,0.0,3.0,28.0,11.0,2.3191489361702127,1.1063829787234043,1.3,1.9,1.4525852207732783,1.0382176520994002,0.8835894911484258,1.19005376344086,2.759911919469229,1.1486663384929534,0.02961248579918544,0.01350912848905946,0.04584523820595033,0.07316661905493164,1,0,0,0,3,0,2,68.08510638297872,40.0,2.23936170212766,0.7010085511926184,0.17497346041716028,0.12342549253938746,7.1027425092305725,2.882475915879257,2.0338343930612606,3.325798208495906
2021-05-03,Gaziantep,Sivasspor,0,1,4.0,14.0,2.0,1.0,11.0,11.0,1.4361702127659577,1.24468085106383,1.2765957446808511,1.7234042553191489,0.8995367192862045,1.0195263359404914,0.994038177541979,1.0794440631434454,1.5502654098336717,1.268984907500399,0.07725292467978884,0.058093488559558766,0.07487205195111095,0.13495081083890395,0,0,1,0,0,3,-1,42.5531914893617,32.97872340425532,1.2393617021276595,0.4212776337785344,0.2842130932779481,0.29450288002367125,4.986213557469719,4.422194073975981,2.6533290436987524,2.2308043547757226
2021-05-08,Trabzonspor,Antalyaspor,2,1,5.0,3.0,1.0,3.0,14.0,7.0,1.925531914893617,1.074468085106383,0.9361702127659576,1.648936170212766,1.2060455273392816,0.7476526463563602,0.8581013327499135,1.0328014184397163,1.9886920929530707,0.8033289072552381,0.07598622918482606,0.034552796096417766,0.10721224863674304,0.11261583690280613,1,0,0,0,3,0,1,60.63829787234043,19.148936170212767,1.648936170212766,0.6365465835480508,0.23539551234148381,0.12801350810734016,5.222415888661831,4.078074220436444,1.8256146248097935,2.3827353551881445
2021-05-08,Sivasspor,Buyuksehyr,0,0,5.0,7.0,0.0,2.0,11.0,7.0,1.3085106382978724,1.053191489361702,1.2659574468085106,1.3297872340425532,0.8195778997940975,1.0110302831409872,0.8411092271509052,0.8329043697094486,1.0898642284495976,1.0648084896910397,0.1361235243229015,0.10327270485998541,0.10617769552044501,0.15473169109170498,0,1,0,1,1,1,0,35.1063829787234,37.234042553191486,1.2925531914893618,0.3387079427614731,0.33530726861468585,0.3259843487304992,4.331097821586462,4.65302700827173,1.767924458276559,2.4074734754534677
2021-05-08,Rizespor,Yeni Malatyaspor,0,4,4.0,3.0,3.0,0.0,8.0,12.0,1.4736842105263157,1.3289473684210529,0.7692307692307693,1.5128205128205128,0.9230333899264288,0.6143299716564499,1.0613358589275246,0.9475461814171492,1.3963838462989564,0.816412199175019,0.12810118965297831,0.07060404025897339,0.1340496609922611,0.1434191122319085,0,0,1,0,0,3,-4,46.05263157894737,12.82051282051282,1.2960526315789471,0.48740996573942175,0.3119022809863992,0.2006855377567639,5.787199480181935,3.417521146324044,1.984864978294228,1.6272495548923416
2021-05-08,Kayserispor,Gaziantep,0,0,5.0,3.0,2.0,2.0,10.0,11.0,1.4148936170212767,1.25531914893617,1.0425531914893618,1.797872340425532,0.8862102493708534,0.8326131743514013,1.002534230341483,1.1260867078471746,1.5932928951454703,1.045195261419844,0.08932191999331421,0.056846627348544385,0.09601874770030311,0.1368705602732145,0,1,0,1,1,1,0,40.42553191489361,18.08510638297873,1.2393617021276595,0.4830102911363869,0.2859319844488848,0.2310506681759753,5.4009631595989385,4.527682914573234,2.22966564199947,2.7334273940266085
2021-05-08,Karagumruk,Genclerbirligi,5,1,8.0,6.0,2.0,2.0,14.0,8.0,1.9078947368421053,1.1578947368421053,0.85,2.05,1.1949985851726088,0.6788346186803771,0.924728273124972,1.284005376344086,2.449747099603848,0.786019032156226,0.05068984862275717,0.01955438954754736,0.08498891656897543,0.08709170215261006,1,0,0,0,3,0,4,48.68421052631579,20.0,1.5460526315789471,0.7279577651077178,0.18305274280892633,0.08875275360799245,5.303756360062114,4.230106239394077,1.7982137002111562,1.9299432567790855
2021-05-08,Goztep,Konyaspor,0,1,5.0,3.0,3.0,0.0,8.0,10.0,1.5614035087719298,1.350877192982456,1.2659574468085106,1.5212765957446808,0.977975853612526,1.0110302831409872,1.0788496519791335,0.9528425989476093,1.4877717773041617,1.3657777509097546,0.07520754568830981,0.06115438110790149,0.06818603929742167,0.1346893868887976,0,0,1,0,0,3,-1,38.59649122807017,27.659574468085108,1.3859649122807018,0.38507366150112454,0.28467902331593914,0.3302416876823145,5.044336923123333,3.700545034342034,2.603058224386305,2.210393772001294
2021-05-08,Galatasaray,Besiktas,3,1,4.0,5.0,4.0,3.0,9.0,7.0,2.276595744680851,0.9042553191489362,1.5851063829787233,1.25531914893617,1.425932280942576,1.2659118671261098,0.7221644879578479,0.7862617250057194,1.7900000973534465,1.144707539422546,0.06948096864344067,0.04450220524518362,0.0787970881080829,0.12523280424920968,1,0,0,0,3,0,2,74.46808510638297,41.48936170212766,2.1117021276595747,0.5084757563498666,0.26496548447413104,0.22653987890219202,6.186054242688103,4.404295988723932,2.418892631206643,2.5975710281914597
2021-05-08,Erzurum BB,Kasimpasa,0,1,3.0,4.0,0.0,5.0,12.0,13.0,0.9,1.5,1.351063829787234,1.5957446808510638,0.5637096774193548,1.0789987055370198,1.1979434447300772,0.9994852436513384,0.8995367192862045,1.6184980583055295,0.09822360073474037,0.11287417000698012,0.054913028720255136,0.13497716742138346,0,0,1,0,0,3,-1,10.0,29.78723404255319,1.1,0.19121928809402364,0.2834986735241837,0.525274115538324,4.278472348783994,5.123583765355007,2.0554448043857465,2.2585304485040703
2021-05-08,Hatayspor,Denizlispor,1,0,1.0,3.0,1.0,1.0,14.0,11.0,1.4574468085106382,1.4680851063829787,1.05,2.5,0.9128631892015556,0.8385604113110541,1.172455286331565,1.5658602150537633,2.282157973003889,1.2310780506481431,0.042358990304561236,0.024127857768924087,0.055450379672833255,0.09628311075796964,1,0,0,0,3,0,1,37.234042553191486,10.0,1.2180851063829787,0.5972345513334383,0.21942150439938435,0.1832079289777133,5.533087161856377,5.167035108086121,1.4871435277209537,2.0074227305913848
2021-05-08,Ankaragucu,Fenerbahce,1,2,5.0,12.0,2.0,0.0,15.0,19.0,1.2456140350877194,1.2456140350877194,2.1595744680851063,0.925531914893617,0.7801829843425769,1.724698718299331,0.9947834453314092,0.5797014413177762,0.7220842514660021,2.1483089298114475,0.06986466861315607,0.10857089693117612,0.027737277122114313,0.10110823465887757,0,0,1,0,0,3,-1,35.08771929824561,68.08510638297872,1.1842105263157894,0.09906894575561351,0.21155340016175914,0.689294356835602,3.5970488696005796,5.201263520293447,2.5539577019846793,2.183091679850833
2021-05-11,Kasimpasa,Ankaragucu,3,1,2.0,3.0,4.0,3.0,10.0,16.0,1.6595744680851063,1.627659574468085,1.1228070175438596,1.736842105263158,1.039464653397392,0.8967062042423969,1.2998960783241262,1.0878607809847198,1.805385976953365,1.4595324388200714,0.05329873297539821,0.040655532799851984,0.05386715576046429,0.11575655814512191,1,0,0,0,3,0,2,40.42553191489361,17.543859649122805,1.50531914893617,0.4437033071314821,0.2583383531246628,0.2979352273492232,5.266568020805309,4.445941740321175,1.977350396924282,1.8147142161805094
2021-05-11,Genclerbirligi,Goztep,5,3,4.0,6.0,2.0,2.0,12.0,5.0,1.35,1.75,1.2105263157894737,1.912280701754386,0.8455645161290323,0.9667613764488342,1.397600685518423,1.1977457083569136,1.6169567062818335,1.6918324087854597,0.05156272746520695,0.046851789024477626,0.04411430208633481,0.11501771034714497,1,0,0,0,3,0,2,30.0,19.29824561403509,1.1,0.3543666777903302,0.25974751849589206,0.3858664935705417,4.6806929439103095,5.268642507551088,1.7080626122995006,1.4204570198921493
2021-05-11,Gaziantep,Rizespor,4,5,9.0,3.0,4.0,2.0,19.0,10.0,1.4361702127659577,1.24468085106383,1.118421052631579,2.039473684210526,0.8995367192862045,0.8932034456320751,0.994038177541979,1.2774122807017545,1.834581466965285,1.1117532248824766,0.06860352299456221,0.042330884355407994,0.08030242464072697,0.12321578313230601,0,0,1,0,0,3,-1,42.5531914893617,21.052631578947366,1.2393617021276595,0.5266936267175925,0.2605478374588631,0.21273550788554368,4.723377108463358,4.680908777303415,2.2869024812566026,2.2748333880936644
2021-05-11,Yeni Malatyaspor,Hatayspor,1,1,5.0,4.0,2.0,1.0,12.0,11.0,1.1794871794871795,1.6666666666666667,0.9787234042553192,1.9574468085106385,0.7387648194099807,0.7816368575543766,1.331048271922308,1.2260352322123085,1.4460928379940048,1.302728095923961,0.08208931931651986,0.06529283368935003,0.07446864753763513,0.13865962837229007,0,1,0,1,1,1,0,25.64102564102564,19.148936170212767,0.9743589743589745,0.38728036235804253,0.29093216127862737,0.32178329946954404,5.392125029763837,4.659844234486765,2.097378920806231,2.0446958316898987
2021-05-11,Denizlispor,Galatasaray,1,4,1.0,6.0,5.0,0.0,7.0,19.0,0.85,1.35,1.946808510638298,0.9361702127659576,0.5323924731182795,1.554777662309249,1.0781491002570696,0.5863646762754519,0.4984099748341341,2.0989498441174863,0.08615580186550487,0.14462278539617354,0.025430688566870956,0.08959166130247904,0,0,1,0,0,3,-3,20.0,64.8936170212766,0.95,0.06371199386569747,0.1986523739266007,0.7375666426237703,3.871905449111602,6.082832906651367,2.943158647439301,1.9383266583427678
2021-05-11,Besiktas,Karagumruk,1,2,8.0,2.0,2.0,7.0,17.0,5.0,1.9680851063829787,0.9893617021276596,1.1842105263157894,1.7236842105263157,1.232698467169984,0.9457448247869028,0.7901329103538808,1.0796194114318052,2.124782884200893,0.9356837096295956,0.060842088021795325,0.029875321737331567,0.08560343296086707,0.10715136659436471,0,0,1,0,0,3,-1,61.70212765957447,23.684210526315788,1.7765957446808511,0.6325352794700079,0.22591268832734646,0.14147578188294035,5.590195482881555,4.107307357151749,2.169300720074564,2.8153455099422064
2021-05-11,Alanyaspor,Erzurum BB,2,3,7.0,2.0,4.0,1.0,13.0,10.0,1.7872340425531914,1.3404255319148937,1.3,1.9,1.119423472889499,1.0382176520994002,1.070502652737516,1.19005376344086,2.126904598490048,1.3916534485587706,0.04280287833879841,0.028090864631051315,0.0498852872606866,0.1008989406660583,0,0,1,0,0,3,-1,46.80851063829788,40.0,1.4627659574468086,0.5303271232483477,0.23443712030629932,0.23515681441928413,5.8103130969496934,3.865138159929003,2.084176828533074,2.5031626092213
2021-05-11,Konyaspor,Trabzonspor,1,1,10.0,1.0,2.0,2.0,26.0,10.0,1.3829787234042554,1.0,1.372340425531915,1.2872340425531914,0.8662205444978266,1.095990811136028,0.7986289631533848,0.8062514298787462,1.115028573236564,1.095990811136028,0.12967752366728366,0.10001975839223652,0.10210608538744824,0.15401294730369516,0,1,0,1,1,1,0,42.5531914893617,38.297872340425535,1.324468085106383,0.339477418177774,0.33060794665186394,0.3299140812058141,4.923919866808591,4.409371126711013,2.4858015796487507,2.0753065910461657
2021-05-11,Fenerbahce,Sivasspor,1,2,8.0,1.0,2.0,3.0,19.0,14.0,2.3191489361702127,1.1063829787234043,1.2765957446808511,1.7234042553191489,1.4525852207732783,1.0195263359404914,0.8835894911484258,1.0794440631434454,2.5033915506943734,1.1279865844447992,0.03769562767444339,0.018652747807462778,0.05507301288076456,0.08598903419599362,0,0,1,0,0,3,-1,68.08510638297872,32.97872340425532,2.23936170212766,0.6617292083531107,0.19631294451251452,0.1416772245506189,6.824574532889984,2.5283043553562163,2.453616104925727,2.890094559061616
2021-05-11,Buyuksehyr,Kayserispor,0,0,1.0,6.0,1.0,1.0,3.0,7.0,1.6063829787234043,1.0851063829787233,1.0638297872340423,1.8085106382978724,1.006148478609014,0.8496052799504094,0.8665973855494175,1.1327499428048502,1.8196302272716207,0.9219121122866144,0.08069368649303262,0.043213590748439785,0.10109022654621187,0.1243752005012963,0,1,0,1,1,1,0,51.06382978723404,21.27659574468085,1.4361702127659577,0.5688644614988815,0.2598294100013807,0.17128484246055486,5.418218974316984,3.4409622805925557,1.557270392962004,1.6545917233644067
2021-05-15,Ankaragucu,Alanyaspor,0,1,6.0,3.0,2.0,1.0,10.0,21.0,1.2456140350877194,1.2456140350877194,1.1382978723404256,1.5638297872340423,0.7801829843425769,0.909077649546938,0.9947834453314092,0.9794955387783116,1.2200733904080725,1.1323598792602212,0.11485311714211036,0.08801402656208564,0.09635886067939424,0.15115394314218572,0,0,1,0,0,3,-1,35.08771929824561,28.72340425531916,1.1842105263157894,0.36194552170639954,0.31900971592485683,0.31904375163675536,4.518126073406657,4.276820199303792,2.0922807327797566,2.042893131603532
2021-05-15,Antalyaspor,Konyaspor,0,0,1.0,4.0,3.0,2.0,10.0,8.0,1.425531914893617,1.202127659574468,1.2659574468085106,1.5212765957446808,0.8928734843285289,1.0110302831409872,0.9600539663439626,0.9528425989476093,1.358307534669996,1.2153874680311867,0.09513590262743445,0.07379463215153466,0.08469275432489713,0.14476686390120844,0,1,0,1,1,1,0,44.680851063829785,27.659574468085108,1.180851063829787,0.38238216219477583,0.3024387418306045,0.31517672522606066,4.61097464450449,3.9790806820882088,2.1578380082404,2.1908968511293065
2021-05-15,Hatayspor,Gaziantep,0,1,3.0,1.0,1.0,1.0,12.0,9.0,1.4574468085106382,1.4680851063829787,1.0425531914893618,1.797872340425532,0.9128631892015556,0.8326131743514013,1.172455286331565,1.1260867078471746,1.641211478458116,1.2223470006435466,0.07423740351993424,0.05258156753519033,0.07648420833458093,0.13165254264733714,0,0,1,0,0,3,-1,37.234042553191486,18.08510638297873,1.2180851063829787,0.4544552591582553,0.27784468368821313,0.2676905017054082,4.798695593100895,4.787637425324552,2.568702456972556,2.372408681608
2021-05-15,Karagumruk,Denizlispor,5,1,6.0,0.0,0.0,2.0,24.0,8.0,1.9078947368421053,1.1578947368421053,1.05,2.5,1.1949985851726088,0.8385604113110541,0.924728273124972,1.5658602150537633,2.987496462931522,0.9709646867812204,0.027399855659789557,0.010230732737913317,0.048731309520506916,0.06368994021566268,1,0,0,0,3,0,4,48.68421052631579,10.0,1.5460526315789471,0.7695443642985678,0.14683973106955206,0.08254667769289152,5.2202326378564115,5.273146134039194,1.3222159560376148,1.8093218032303928
2021-05-15,Rizespor,Buyuksehyr,0,2,6.0,1.0,1.0,0.0,14.0,9.0,1.4736842105263157,1.3289473684210529,1.2659574468085106,1.3297872340425532,0.9230333899264288,1.0110302831409872,1.0613358589275246,0.8329043697094486,1.227438018519187,1.3436060341742069,0.09536920728674983,0.08381278566289095,0.07493108103397876,0.14500370934644732,0,0,1,0,0,3,-2,46.05263157894737,37.234042553191486,1.2960526315789471,0.32119774389969025,0.30293568657347336,0.37586429684739825,4.385008838008392,4.905503285788228,2.2352354846748073,2.0949055987498557
2021-05-15,Sivasspor,Kasimpasa,2,1,7.0,1.0,2.0,3.0,19.0,6.0,1.3085106382978724,1.053191489361702,1.351063829787234,1.5957446808510638,0.8195778997940975,1.0789987055370198,0.8411092271509052,0.9994852436513384,1.307837074139517,1.1363922537038826,0.1061419684064993,0.0792819203687057,0.09416213033971059,0.14834210583162477,1,0,0,0,3,0,1,35.1063829787234,29.78723404255319,1.2925531914893618,0.3856501818725126,0.31110730682082427,0.30324092109305234,4.6315938683352575,4.319360059111005,1.7493147271368057,2.5256203926863923
2021-05-15,Galatasaray,Yeni Malatyaspor,3,1,15.0,0.0,0.0,0.0,33.0,5.0,2.276595744680851,0.9042553191489362,0.7692307692307693,1.5128205128205128,1.425932280942576,0.6143299716564499,0.7221644879578479,0.9475461814171492,2.1571796045028715,0.5555111445829599,0.07828590603835056,0.02493472351641326,0.13121826082611665,0.09144717601336624,1,0,0,0,3,0,2,74.46808510638297,12.82051282051282,2.1117021276595747,0.7331342378812821,0.196977119752281,0.06980253041085076,8.397982211602283,2.7538072119175068,1.7366408634304107,2.107600153871517
2021-05-15,Goztep,Besiktas,1,2,3.0,6.0,1.0,1.0,9.0,14.0,1.5614035087719298,1.350877192982456,1.5851063829787233,1.25531914893617,0.977975853612526,1.2659118671261098,1.0788496519791335,0.7862617250057194,1.2276718162370004,1.710091469626499,0.06966957878450847,0.07392219653934753,0.048361622197971424,0.12792195341056214,0,0,1,0,0,3,-1,38.59649122807017,41.48936170212766,1.3859649122807018,0.25811882578801515,0.27154018051448336,0.47032769936549057,4.364150725212277,4.641354413046184,2.7846669377155826,2.1527071511828977
2021-05-15,Kayserispor,Fenerbahce,1,2,2.0,11.0,5.0,2.0,9.0,9.0,1.4148936170212767,1.25531914893617,2.1595744680851063,0.925531914893617,0.8862102493708534,1.724698718299331,1.002534230341483,0.5797014413177762,0.8202158690985557,2.16504732722682,0.06398491511187791,0.09593291019227479,0.0279836822820178,0.10318345578417881,0,0,1,0,0,3,-1,40.42553191489361,68.08510638297872,1.2393617021276595,0.11570935373347702,0.21579887151761612,0.6684030769725541,3.974902397028609,5.912508518071229,2.8870826196348545,2.4096163554363783
2021-05-15,Trabzonspor,Genclerbirligi,2,1,9.0,2.0,1.0,2.0,20.0,9.0,1.925531914893617,1.074468085106383,0.85,2.05,1.2060455273392816,0.6788346186803771,0.8581013327499135,1.284005376344086,2.472393331045528,0.7293861328374265,0.051696282605255724,0.01867197844340836,0.08959447701344776,0.08438354232054023,1,0,0,0,3,0,1,60.63829787234043,20.0,1.648936170212766,0.7445248232384895,0.17659269227125396,0.07862810915792086,6.866211550533583,3.4378065479895428,1.3382257662596562,2.5968362131905574
2021-08-13,Besiktas,Rizespor,3,0,4.0,5.0,2.0,1.0,19.0,3.0,1.9680851063829787,0.9893617021276596,1.118421052631579,2.039473684210526,1.232698467169984,0.8932034456320751,0.7901329103538808,1.2774122807017545,2.514056084359835,0.8837012813168403,0.04459484968542053,0.01841156372174929,0.07294399396412905,0.08545766301585743,1,0,0,0,3,0,3,61.70212765957447,21.052631578947366,1.7765957446808511,0.7167899082359906,0.18306333520368456,0.09985701576056549,5.428685379470538,3.771036579373243,2.296500974236478,2.4317606590544942
2021-08-14,Hatayspor,Kasimpasa,1,1,7.0,3.0,3.0,3.0,10.0,11.0,1.4574468085106382,1.4680851063829787,1.351063829787234,1.5957446808510638,0.9128631892015556,1.0789987055370198,1.172455286331565,0.9994852436513384,1.4566965785131207,1.584061929405412,0.06434290023421847,0.059171694266996526,0.05308380624467423,0.12683948096168116,0,1,0,1,1,1,0,37.234042553191486,29.78723404255319,1.2180851063829787,0.33532053041827764,0.2737063649129481,0.3909633715474655,4.3407961218176485,4.811087870934495,2.3794296443535257,2.1009585567479725
2021-08-14,Karagumruk,Gaziantep,3,2,4.0,1.0,2.0,3.0,11.0,11.0,1.9078947368421053,1.1578947368421053,1.0425531914893618,1.797872340425532,1.1949985851726088,0.8326131743514013,0.924728273124972,1.1260867078471746,2.148454903129478,0.9640784124068856,0.05831020320396517,0.029067933342032923,0.08175860499470311,0.10596938089386379,1,0,0,0,3,0,1,48.68421052631579,18.08510638297873,1.5460526315789471,0.6306449899258953,0.22452310621350896,0.1447484865464789,4.527365396831834,4.885957082239112,2.2838275604286076,2.138289403817737
2021-08-14,Altay,Kayserispor,3,0,2.0,4.0,0.0,0.0,15.0,8.0,1.0526315789473684,1.4210526315789471,1.0638297872340423,1.8085106382978724,0.6593095642331634,0.8496052799504094,1.1348937897442837,1.1327499428048502,1.1923683608472109,1.2073338188768976,0.11034026308855213,0.0899641890313436,0.08860614891719137,0.15023054232740732,1,0,0,0,3,0,3,26.31578947368421,21.27659574468085,1.0263157894736843,0.33845766779164826,0.31582346640901654,0.3457177132033493,5.40646578782172,3.960125010646871,1.7815389457945887,1.9781993313778479
2021-08-15,Buyuksehyr,Alanyaspor,0,1,8.0,0.0,0.0,2.0,17.0,8.0,1.6063829787234043,1.0851063829787233,1.1382978723404256,1.5638297872340423,1.006148478609014,0.909077649546938,0.8665973855494175,0.9794955387783116,1.57344496122899,0.9864459601466772,0.09531305329631426,0.058265387268873724,0.10364814270657421,0.13799908075412687,0,0,1,0,0,3,-1,51.06382978723404,28.72340425531916,1.4361702127659577,0.4920557390706394,0.28873506530656595,0.21920290996281383,4.815168674193167,3.873603040682989,2.0695385509017155,1.7230613059213569
2021-08-15,Ad. Demirspor,Fenerbahce,0,1,5.0,5.0,1.0,2.0,20.0,14.0,1.7297297297297298,1.4594594594594594,2.1595744680851063,0.925531914893617,1.083405986631793,1.724698718299331,1.1655665948725076,0.5797014413177762,1.0027268174145318,2.517127859139564,0.04081167452147231,0.06330845351871245,0.018476523408791787,0.08592752120973622,0,0,1,0,0,3,-1,41.891891891891895,68.08510638297872,1.5135135135135136,0.11906012359106459,0.18942137225805,0.6912259252727979,3.6020820536531915,6.176500430348468,2.6071651541093597,2.54158957825771
2021-08-15,Antalyaspor,Goztep,1,1,2.0,8.0,3.0,5.0,4.0,12.0,1.425531914893617,1.202127659574468,1.2105263157894737,1.912280701754386,0.8928734843285289,0.9667613764488342,0.9600539663439626,1.1977457083569136,1.7074247331896426,1.1621705908374282,0.07360501872257454,0.04903735324085258,0.07996519104622198,0.12943742818117743,0,1,0,1,1,1,0,44.680851063829785,19.29824561403509,1.180851063829787,0.4844281526336384,0.27284394816403623,0.24271504330887267,4.64749654005279,4.235668783077952,1.4093296954676588,1.9161590297665356
2021-08-16,Giresunspor,Galatasaray,0,2,5.0,4.0,0.0,2.0,7.0,10.0,1.2972972972972974,1.351351351351351,1.946808510638298,0.9361702127659576,0.8125544899738448,1.554777662309249,1.079228328585655,0.5863646762754519,0.7606893097627484,2.101050895012498,0.07087475955023537,0.10640980069661093,0.02978241783264473,0.10507605193312117,0,0,1,0,0,3,-2,35.13513513513514,64.8936170212766,1.1216216216216215,0.10987332169235545,0.21963309916078055,0.6704240176000367,5.093311127183846,6.195477960478244,2.588889550988274,2.127431698181087
2021-08-16,Sivasspor,Konyaspor,0,1,5.0,3.0,0.0,2.0,14.0,14.0,1.3085106382978724,1.053191489361702,1.2659574468085106,1.5212765957446808,0.8195778997940975,1.0110302831409872,0.8411092271509052,0.9528425989476093,1.2468046773463397,1.0648084896910397,0.1188364016936605,0.0857887123430696,0.10382476306600538,0.1513027862175179,0,0,1,0,0,3,-1,35.1063829787234,27.659574468085108,1.2925531914893618,0.3843837029686674,0.3208121943886444,0.2948030958301039,4.866750593629739,4.133587538360782,2.0440362300783326,2.3665469224501887
2021-08-16,Yeni Malatyaspor,Trabzonspor,1,5,8.0,2.0,2.0,1.0,16.0,14.0,1.1794871794871795,1.6666666666666667,1.372340425531915,1.2872340425531914,0.7387648194099807,1.095990811136028,1.331048271922308,0.8062514298787462,0.950963224985188,1.82665135189338,0.07839013954852256,0.09738990125456344,0.042933770831689054,0.12422658365844144,0,0,1,0,0,3,-4,25.64102564102564,38.297872340425535,0.9743589743589745,0.17701935138383926,0.25963685004290193,0.5633217996809994,4.69499713420126,5.16275255873868,2.2130467285669404,1.6829229580877607
2021-08-20,Kayserispor,Ad. Demirspor,1,1,6.0,6.0,1.0,6.0,12.0,12.0,1.4148936170212767,1.25531914893617,1.2972972972972974,1.8513513513513515,0.8862102493708534,1.036059195442229,1.002534230341483,1.159582970066841,1.6406865427541473,1.300584947470032,0.06969819969745233,0.05176935703492835,0.06972622920579814,0.12956395650624494,0,1,0,1,1,1,0,40.42553191489361,22.97297297297297,1.2393617021276595,0.43726072933023036,0.27568703814241496,0.28704220328170393,6.155866456395929,4.943120349226503,2.461473706582256,1.943258533723167
2021-08-21,Alanyaspor,Altay,1,4,1.0,5.0,3.0,0.0,10.0,23.0,1.7872340425531914,1.3404255319148937,1.0,1.5789473684210529,1.119423472889499,0.7986289631533848,1.070502652737516,0.9889643463497452,1.76751074666763,1.070502652737516,0.07515712392574474,0.046053931369892956,0.08685807451028844,0.12738376833967563,0,0,1,0,0,3,-3,46.80851063829788,21.052631578947366,1.4627659574468086,0.5203810515368502,0.26736026138125324,0.21224184384040834,6.789453256696405,3.2457103412768675,1.926325181699375,2.258492579748542
2021-08-21,Kasimpasa,Giresunspor,2,0,3.0,2.0,3.0,3.0,9.0,15.0,1.6595744680851063,1.627659574468085,0.945945945945946,1.5405405405405406,1.039464653397392,0.7554598300099585,1.2998960783241262,0.9649084568439408,1.6013374390176036,1.2296314254417409,0.07636875858936468,0.05508073599788583,0.07699492641611083,0.13350007060639515,1,0,0,0,3,0,2,40.42553191489361,24.324324324324326,1.50531914893617,0.4428167771882373,0.28118347334745053,0.2759918399132461,6.218002371486364,3.622619195817254,2.363869507434172,1.7506287012249535
2021-08-21,Rizespor,Karagumruk,0,0,2.0,6.0,1.0,1.0,7.0,10.0,1.4736842105263157,1.3289473684210529,1.1842105263157894,1.7236842105263157,0.9230333899264288,0.9457448247869028,1.0613358589275246,1.0796194114318052,1.5910180800047655,1.256845096098384,0.07535554507857972,0.055469378185529265,0.07484073648214895,0.13330408174628472,0,1,0,1,1,1,0,46.05263157894737,23.684210526315788,1.2960526315789471,0.43425521296365294,0.2812287495542368,0.28450836193852036,4.885186368348723,4.836894848224757,2.2266506542215754,2.3458005308404304
2021-08-21,Gaziantep,Besiktas,0,0,5.0,2.0,2.0,2.0,10.0,7.0,1.4361702127659577,1.24468085106383,1.5851063829787233,1.25531914893617,0.8995367192862045,1.2659118671261098,0.994038177541979,0.7862617250057194,1.129205668891193,1.5756562601463282,0.08472877468384227,0.08752997583926983,0.05767155792462732,0.13684399968218466,0,1,0,1,1,1,0,42.5531914893617,41.48936170212766,1.2393617021276595,0.2549396985144226,0.2862174384821996,0.45883626637455543,4.244348457641716,5.761216088286978,2.6821695767824343,2.251659714636617
2021-08-22,Goztep,Yeni Malatyaspor,0,1,4.0,1.0,1.0,1.0,10.0,11.0,1.5614035087719298,1.350877192982456,0.7692307692307693,1.5128205128205128,0.977975853612526,0.6143299716564499,1.0788496519791335,0.9475461814171492,1.4795019323881802,0.8298843476762569,0.11761458725446698,0.0641335315281222,0.1286549719674662,0.14024172097929108,0,0,1,0,0,3,-1,38.59649122807017,12.82051282051282,1.3859649122807018,0.5067337451637911,0.30080766017846994,0.19245493743742761,5.924626380766731,2.9020291298394114,1.999248057847085,1.7466494174106475
2021-08-22,Fenerbahce,Antalyaspor,2,0,13.0,2.0,1.0,2.0,21.0,11.0,2.3191489361702127,1.1063829787234043,0.9361702127659576,1.648936170212766,1.4525852207732783,0.7476526463563602,0.8835894911484258,1.0328014184397163,2.3952203108495547,0.8271901619261858,0.05170473465498545,0.021124988897923247,0.08362488882532257,0.09081834426216244,1,0,0,0,3,0,2,68.08510638297872,19.148936170212767,2.23936170212766,0.7092771479778709,0.19140731598280597,0.09911711124833254,6.294446806930859,2.804608409664971,2.3008609117143473,2.9893192755477744
2021-08-22,Konyaspor,Buyuksehyr,2,1,4.0,5.0,1.0,0.0,15.0,13.0,1.3829787234042554,1.0,1.2659574468085106,1.3297872340425532,0.8662205444978266,1.0110302831409872,0.7986289631533848,0.8329043697094486,1.151889021938599,1.0110302831409872,0.13507626948865617,0.09616997664542283,0.11236717409948266,0.15400283818687402,1,0,0,0,3,0,1,42.5531914893617,37.234042553191486,1.324468085106383,0.3689257330400281,0.3334985252899975,0.2975752189364915,4.256262438060129,4.675184279739691,2.180440165207756,2.2796430254293893
