Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1),h win,h draw,a win,A D,h p,a p,gd,h win rt,a win rt,gpg,P(h),P(d),P(A),exp_home_corners,exp_away_corners,exp_home_yellows,exp_away_yellows,Post_P(h),Post_P(d),Post_P(A)
2022-08-08,Ankaragucu,Konyaspor,0,0,6.0,3.0,1.0,0.0,12.0,10.0,1.2456140350877194,1.2456140350877194,1.2659574468085106,1.5212765957446808,0.7801829843425769,1.0110302831409872,0.9947834453314092,0.9528425989476093,1.186874114478601,1.2593535105791245,0.1060402334144379,0.0896643645364191,0.0833862185946014,0.1488905027977127,0,1,0,1,1,1,0,35.08771929824561,27.659574468085108,1.1842105263157894,0.3264961745275641,0.3121423668737108,0.3613600511844353,4.645643626793998,3.830388719757545,2.1348822847484805,2.054975459907453,0.6632485539965284,0.15607129326533958,0.1806801527381321
2022-08-12,Trabzonspor,Hatayspor,1,0,11.0,2.0,2.0,3.0,21.0,7.0,1.925531914893617,1.074468085106383,0.9787234042553192,1.9574468085106385,1.2060455273392816,0.7816368575543766,0.8581013327499135,1.2260352322123085,2.3607699684088064,0.8398438575850217,0.0528525014998388,0.0220975686872444,0.0840558257891478,0.0928840490386508,1,0,0,0,3,0,1,60.63829787234043,19.148936170212767,1.648936170212766,0.7003017155282232,0.1957752193497662,0.103746052055251,6.587188201254048,3.659198907952969,1.7191541283930676,2.6863822895074736,0.6002039797376789,0.34791840272660746,0.05187761753571359
2022-08-13,Ad. Demirspor,Sivasspor,3,0,7.0,1.0,2.0,0.0,27.0,10.0,1.7297297297297298,1.4594594594594594,1.2765957446808511,1.7234042553191489,1.083405986631793,1.0195263359404914,1.1655665948725076,1.0794440631434454,1.8671464875994728,1.4879573551563927,0.0494521963276311,0.0373918093236436,0.0506276885852152,0.1115227915356314,1,0,0,0,3,0,3,41.891891891891895,32.97872340425532,1.5135135135135136,0.4522636505959744,0.2531673359272141,0.2945388593643648,4.728339515172787,4.37904229729784,2.30633840555828,2.30841622245425,0.22613523475163563,0.12658557650146102,0.6472791887469034
2022-08-13,Galatasaray,Giresunspor,0,1,10.0,3.0,3.0,2.0,14.0,5.0,2.276595744680851,0.9042553191489362,0.945945945945946,1.5405405405405406,1.425932280942576,0.7554598300099585,0.7221644879578479,0.9649084568439408,2.1967064868574817,0.6831285696898561,0.0687817582991609,0.0257158502561607,0.1106942031343612,0.096889306571633,0,0,1,0,0,3,-1,74.46808510638297,24.324324324324326,2.1117021276595747,0.7080836994395414,0.2030741360688757,0.0887424808777767,8.134062572890205,2.911114747544515,2.230756537668348,2.686157058855855,0.3540594966848367,0.10154212907762787,0.5443983742375355
2022-08-13,Kayserispor,Istanbulspor,1,0,4.0,5.0,3.0,2.0,8.0,13.0,1.4148936170212767,1.25531914893617,0.972972972972973,1.972972972972973,0.8862102493708534,0.7770443965816717,1.002534230341483,1.235759953501889,1.7484688703803324,0.975438710602524,0.0824047695473489,0.0472192630759907,0.0979438368691718,0.1286997490259023,1,0,0,0,3,0,1,40.42553191489361,21.62162162162162,1.2393617021276595,0.5386630472547825,0.2688975060602252,0.1924241723756661,6.832485290849329,4.265122634659978,1.9178477401860103,2.7901652031822284,0.5386630472547825,0.2688975060602252,0.1924241723756661
2022-08-14,Alanyaspor,Besiktas,3,3,12.0,1.0,3.0,4.0,11.0,6.0,1.7872340425531914,1.3404255319148937,1.5851063829787233,1.25531914893617,1.119423472889499,1.2659118671261098,1.070502652737516,0.7862617250057194,1.4052337212868178,1.696860587849892,0.0610341210905021,0.0602031230237861,0.0470930506043659,0.1232736131009139,0,1,0,1,1,1,0,46.80851063829788,41.48936170212766,1.4627659574468086,0.3030655513565148,0.2679192233616149,0.4290011156651973,4.752139737696508,4.416772747898787,2.541679059186676,2.19556598811421,0.6515373721495419,0.13396055674685994,0.21450207110359804
2022-08-14,Umraniyespor,Antalyaspor,0,1,4.0,5.0,1.0,2.0,14.0,11.0,1.2222222222222223,1.6111111111111112,0.9361702127659576,1.648936170212766,0.7655316606929511,0.7476526463563602,1.2866799961915645,1.0328014184397163,1.2623128447596534,1.2045514857963582,0.1042030493528136,0.0828542584665381,0.0877553389689779,0.1483695033975503,0,0,1,0,0,3,-1,16.666666666666664,19.148936170212767,1.3055555555555556,0.3584727884231639,0.3107388815667362,0.3307868303279916,4.685683689671724,5.2305196944955,2.5547998416909743,1.9647116086639085,0.3584727884231639,0.3107388815667362,0.3307868303279916
2022-08-14,Gaziantep,Ankaragucu,1,0,9.0,4.0,2.0,3.0,20.0,6.0,1.4361702127659577,1.24468085106383,1.1228070175438596,1.736842105263158,0.8995367192862045,0.8967062042423969,0.994038177541979,1.0878607809847198,1.5623532492865655,1.116113041450643,0.0866295989659059,0.0586804782979282,0.0893230752711107,0.1377025960961226,1,0,0,0,3,0,1,42.5531914893617,17.543859649122805,1.2393617021276595,0.4584187774033859,0.2878291967905086,0.2537459024502355,4.726956780390955,4.673455100906436,2.0691022449464493,2.413686854639641,0.7292116213128238,0.14391503901675376,0.12687333967042236
2022-08-15,Konyaspor,Buyuksehyr,0,0,0.0,5.0,1.0,3.0,9.0,9.0,1.3829787234042554,1.0,1.2659574468085106,1.3297872340425532,0.8662205444978266,1.0110302831409872,0.7986289631533848,0.8329043697094486,1.151889021938599,1.0110302831409872,0.1350762694886561,0.0961699766454228,0.1123671740994826,0.154002838186874,0,1,0,1,1,1,0,42.5531914893617,37.234042553191486,1.324468085106383,0.3689257330400281,0.3334985252899975,0.2975752189364915,4.256262438060129,4.675184279739691,2.180440165207756,2.2796430254293893,0.43446298007418743,0.16674930622772155,0.39878771369809096
2022-08-15,Kasimpasa,Fenerbahce,0,6,2.0,8.0,3.0,1.0,6.0,24.0,1.6595744680851063,1.627659574468085,2.1595744680851063,0.925531914893617,1.039464653397392,1.724698718299331,1.2998960783241262,0.5797014413177762,0.962057711123118,2.8072223819127404,0.0324139303703029,0.0554136058274892,0.0128481208995386,0.0716470375484921,0,0,1,0,0,3,-6,40.42553191489361,68.08510638297872,1.50531914893617,0.0921104808355695,0.1611275449468768,0.7460889029829676,4.23215816509055,5.933716965902748,2.866409974035996,1.8466309203243865,0.04607074486434682,0.0805908941797594,0.8733383609558938
2022-08-19,Umraniyespor,Galatasaray,0,1,3.0,5.0,6.0,2.0,15.0,24.0,1.2222222222222223,1.6111111111111112,1.946808510638298,0.9361702127659576,0.7655316606929511,1.554777662309249,1.2866799961915645,0.5863646762754519,0.7166679376699968,2.5049195670537903,0.0506336845700542,0.0891834443031124,0.0178470830144064,0.082355370386066,0,0,1,0,0,3,-1,16.666666666666664,64.8936170212766,1.3055555555555556,0.0748529007403645,0.1723135144845178,0.752551955199893,4.50282445738469,7.156274007825138,2.9575858957110617,1.8910503983831883,0.0748529007403645,0.1723135144845178,0.752551955199893
2022-08-20,Giresunspor,Kasimpasa,1,0,8.0,6.0,3.0,2.0,14.0,11.0,1.2972972972972974,1.351351351351351,1.351063829787234,1.5957446808510638,0.8125544899738448,1.0789987055370198,1.079228328585655,0.9994852436513384,1.296629505277412,1.4581063588338103,0.0816696969907201,0.0747293438806115,0.0644552461271185,0.1383363648637379,1,0,0,0,3,0,1,35.13513513513514,29.78723404255319,1.1216216216216215,0.3179898829603883,0.290330822770787,0.391674943373379,5.380740560741777,4.430772124127757,1.928565495473046,2.363578376341469,0.15899528736613,0.14516572718584414,0.6958389854480259
2022-08-20,Hatayspor,Gaziantep,1,2,4.0,3.0,2.0,3.0,14.0,11.0,1.4574468085106382,1.4680851063829787,1.0425531914893618,1.797872340425532,0.9128631892015556,0.8326131743514013,1.172455286331565,1.1260867078471746,1.641211478458116,1.2223470006435466,0.0742374035199342,0.0525815675351903,0.0764842083345809,0.1316525426473371,0,0,1,0,0,3,-1,37.234042553191486,18.08510638297873,1.2180851063829787,0.4544552591582553,0.2778446836882131,0.2676905017054082,4.798695593100895,4.787637425324552,2.568702456972556,2.372408681608,0.47722990965195,0.138923005579893,0.383847084768157
2022-08-20,Antalyaspor,Trabzonspor,5,2,3.0,5.0,1.0,2.0,13.0,17.0,1.425531914893617,1.202127659574468,1.372340425531915,1.2872340425531914,0.8928734843285289,1.095990811136028,0.9600539663439626,0.8062514298787462,1.1493371447207656,1.3175208687060764,0.104124221632389,0.0925198376471242,0.0782492735129243,0.1477610481056925,1,0,0,0,3,0,3,44.680851063829785,38.297872340425535,1.180851063829787,0.304969436297789,0.3095343669279611,0.3854944855971636,4.747163769025719,4.224439544522602,2.127728640683557,2.029007921242905,0.4024850625105028,0.40476752977844166,0.19274740771105556
2022-08-21,Besiktas,Karagumruk,4,1,6.0,3.0,3.0,3.0,19.0,7.0,1.9680851063829787,0.9893617021276596,1.1842105263157894,1.7236842105263157,1.232698467169984,0.9457448247869028,0.7901329103538808,1.0796194114318052,2.124782884200893,0.9356837096295956,0.0608420880217953,0.0298753217373315,0.085603432960867,0.1071513665943647,1,0,0,0,3,0,3,61.70212765957447,23.684210526315788,1.7765957446808511,0.6325352794700079,0.2259126883273464,0.1414757818829403,5.590195482881555,4.107307357151749,2.169300720074564,2.8153455099422064,0.5662892296024054,0.11296065080654226,0.3207501195910523
2022-08-21,Buyuksehyr,Kayserispor,2,0,4.0,3.0,5.0,0.0,12.0,10.0,1.6063829787234043,1.0851063829787233,1.0638297872340423,1.8085106382978724,1.006148478609014,0.8496052799504094,0.8665973855494175,1.1327499428048502,1.8196302272716207,0.9219121122866144,0.0806936864930326,0.0432135907484397,0.1010902265462118,0.1243752005012963,1,0,0,0,3,0,2,51.06382978723404,21.27659574468085,1.4361702127659577,0.5688644614988815,0.2598294100013807,0.1712848424605548,5.418218974316984,3.440962280592556,1.557270392962004,1.6545917233644067,0.2844352579994642,0.37991874848337365,0.33564599351716223
2022-08-22,Istanbulspor,Konyaspor,0,4,7.0,3.0,1.0,3.0,11.0,14.0,1.027027027027027,1.891891891891892,1.2659574468085106,1.5212765957446808,0.6432723045626271,1.0110302831409872,1.510919660019917,0.9528425989476093,0.9785951016218688,1.9127599951315968,0.0710841010997493,0.090576852946877,0.0387298115929515,0.1194708061605951,0,0,1,0,0,3,-4,21.62162162162162,27.659574468085108,1.0,0.1729845217516639,0.2505566679121078,0.5764265375661624,4.144387924524869,5.165344110435755,2.461044856029498,1.9686319531886525,0.1729845217516639,0.2505566679121078,0.5764265375661624
2022-08-22,Sivasspor,Alanyaspor,1,1,4.0,6.0,2.0,2.0,10.0,13.0,1.3085106382978724,1.053191489361702,1.1382978723404256,1.5638297872340423,0.8195778997940975,0.909077649546938,0.8411092271509052,0.9794955387783116,1.2816803326567268,0.9574328436717752,0.126165991193838,0.0824042648150371,0.1169537932989713,0.1503666018047824,0,1,0,1,1,1,0,35.1063829787234,28.72340425531916,1.2925531914893618,0.4193370744255182,0.3225552806635002,0.25810653576437,4.733163909307522,4.615356814430795,2.003247510108278,2.352632694557187,0.45966879213280076,0.16127772977207386,0.3790534780951254
2022-08-22,Fenerbahce,Ad. Demirspor,4,2,2.0,2.0,3.0,4.0,11.0,14.0,2.3191489361702127,1.1063829787234043,1.2972972972972974,1.8513513513513515,1.4525852207732783,1.036059195442229,0.8835894911484258,1.159582970066841,2.68924561143161,1.146278258787147,0.0315731138601198,0.0147650876956963,0.048077791623139,0.0765370135524732,1,0,0,0,3,0,2,68.08510638297872,22.97297297297297,2.23936170212766,0.6899754953121954,0.1808079788281033,0.1287297782708363,8.05161963469395,2.981412675805541,2.3647656825436645,2.566173624671149,0.3450717290721534,0.09042599673199166,0.564502274195855
2022-08-26,Gaziantep,Antalyaspor,5,2,3.0,4.0,3.0,3.0,13.0,10.0,1.4361702127659577,1.24468085106383,0.9361702127659576,1.648936170212766,0.8995367192862045,0.7476526463563602,0.994038177541979,1.0328014184397163,1.48327863286555,0.930588932166959,0.1079929293739992,0.064734157527004,0.114182530700211,0.1420198666171581,1,0,0,0,3,0,3,42.5531914893617,19.148936170212767,1.2393617021276595,0.4820405236043078,0.2997609071976277,0.2181947930433725,4.598888304938757,4.905470602369875,2.4881402882492365,2.3073938659890088,0.491021188888137,0.3998812086054649,0.10909760250639804
2022-08-27,Ad. Demirspor,Umraniyespor,1,0,4.0,1.0,2.0,2.0,15.0,15.0,1.7297297297297298,1.4594594594594594,1.3888888888888888,1.9444444444444444,1.083405986631793,1.10920689326859,1.1655665948725076,1.2178912783751492,2.106622751784042,1.6188424928784826,0.0364310484653788,0.0266879909390293,0.0384444144224102,0.0945235900576694,1,0,0,0,3,0,1,41.891891891891895,22.22222222222222,1.5135135135135136,0.4793278273114857,0.234095171723062,0.2864980416817699,6.055061666851298,4.94957381682911,2.2491223376966034,2.29607175067642,0.4793278273114857,0.234095171723062,0.2864980416817699
2022-08-27,Alanyaspor,Istanbulspor,0,1,9.0,1.0,3.0,4.0,14.0,10.0,1.7872340425531914,1.3404255319148937,0.972972972972973,1.972972972972973,1.119423472889499,0.7770443965816717,1.070502652737516,1.235759953501889,2.208592257322525,1.0415701486094748,0.0521451885121488,0.0270022216803165,0.0722452311379634,0.1025591262002457,0,0,1,0,0,3,-1,46.80851063829788,21.62162162162162,1.4627659574468086,0.6248081382883587,0.2211721169779363,0.1539154854597407,7.31048567899306,3.4494651956990774,1.8881044439672447,2.7731830656096035,0.6248081382883587,0.2211721169779363,0.1539154854597407
2022-08-27,Karagumruk,Ankaragucu,4,1,0.0,7.0,2.0,3.0,13.0,10.0,1.9078947368421053,1.1578947368421053,1.1228070175438596,1.736842105263158,1.1949985851726088,0.8967062042423969,0.924728273124972,1.0878607809847198,2.075523858457689,1.038291394385933,0.0587934641480824,0.0317700964536492,0.0778554919848145,0.1101113387509585,1,0,0,0,3,0,3,48.68421052631579,17.543859649122805,1.5460526315789471,0.5979931056744663,0.2346571994125262,0.1672865701068506,4.1463562094973785,4.780599517123444,2.0399903321723203,1.8524008937834973,0.2990059901848182,0.11733230299570437,0.5836617068194774
2022-08-28,Kasimpasa,Hatayspor,1,0,5.0,4.0,3.0,1.0,12.0,11.0,1.6595744680851063,1.627659574468085,0.9787234042553192,1.9574468085106385,1.039464653397392,0.7816368575543766,1.2998960783241262,1.2260352322123085,2.034696768352341,1.2722387149555276,0.0508507428370863,0.0323773844638837,0.0603048885206051,0.1090391131346961,1,0,0,0,3,0,1,40.42553191489361,19.148936170212767,1.50531914893617,0.5360202358065466,0.2420733349797518,0.2218519213544645,6.462901631419068,4.187330709100821,2.239145191919365,1.9558748248168445,0.5180242360993446,0.1210399663045986,0.36093579759605676
2022-08-28,Kayserispor,Giresunspor,3,0,3.0,7.0,1.0,2.0,15.0,11.0,1.4148936170212767,1.25531914893617,0.945945945945946,1.5405405405405406,0.8862102493708534,0.7554598300099585,1.002534230341483,0.9649084568439408,1.3652428165983417,0.948343190863565,0.118114242871362,0.0745884668586835,0.1158223151566957,0.1472636750412843,1,0,0,0,3,0,3,40.42553191489361,24.324324324324326,1.2393617021276595,0.4452605340458919,0.3132979991192703,0.2414395939845955,5.840035170477118,3.609671134649281,2.3809178142052816,2.284345780383111,0.722630943712715,0.1566491462498309,0.12071991003745412
2022-08-28,Trabzonspor,Galatasaray,0,0,2.0,5.0,3.0,2.0,10.0,13.0,1.925531914893617,1.074468085106383,1.946808510638298,0.9361702127659576,1.2060455273392816,1.554777662309249,0.8581013327499135,0.5863646762754519,1.1290638979346466,1.6705589775875975,0.0780441870377557,0.0844139270139253,0.0514731568804196,0.1319524346218828,0,1,0,1,1,1,0,60.63829787234043,64.8936170212766,1.648936170212766,0.2402091607907251,0.276884068666095,0.4828961141859286,5.018610633477987,5.579525219339788,2.1134383904484344,2.293401546975356,0.12010522033743037,0.3884441040326198,0.49145067562994976
2022-08-29,Konyaspor,Fenerbahce,1,0,4.0,2.0,4.0,0.0,6.0,8.0,1.3829787234042554,1.0,2.1595744680851063,0.925531914893617,0.8662205444978266,1.724698718299331,0.7986289631533848,0.5797014413177762,0.8017147592692649,1.724698718299331,0.0965264698355328,0.121300201587188,0.0475120347627937,0.1271228226792981,1,0,0,0,3,0,1,42.5531914893617,68.08510638297872,1.324468085106383,0.154792368617414,0.268268415755318,0.5769256731773142,3.703138394454232,5.639703963087747,3.015843669364888,2.3805964876471,0.3273984011969386,0.13413511613670767,0.5384664826663538
2022-08-29,Besiktas,Sivasspor,3,1,5.0,4.0,0.0,2.0,18.0,6.0,1.9680851063829787,0.9893617021276596,1.2765957446808511,1.7234042553191489,1.232698467169984,1.0195263359404914,0.7901329103538808,1.0794440631434454,2.1244377838461426,1.0086803110900606,0.057590234775456,0.029951454506915,0.0785780544965822,0.1073988178766058,1,0,0,0,3,0,2,61.70212765957447,32.97872340425532,1.7765957446808511,0.6152187223957059,0.2286729884559348,0.1560320792635421,5.7307693238916055,3.562610682547395,2.664465487166708,2.384694323717956,0.8076401362787327,0.11434085117951655,0.07801901254175073
2022-09-02,Umraniyespor,Trabzonspor,0,1,7.0,5.0,0.0,3.0,7.0,23.0,1.2222222222222223,1.6111111111111112,1.372340425531915,1.2872340425531914,0.7655316606929511,1.095990811136028,1.2866799961915645,0.8062514298787462,0.9854184142962454,1.7657629734969345,0.0805180009753,0.0960825534985168,0.0462556944523757,0.1277697439010506,0,0,1,0,0,3,-1,16.666666666666664,38.297872340425535,1.3055555555555556,0.1925290658618049,0.267052928134659,0.540401409922228,5.14608509415393,5.199788086419733,2.538494776885608,1.8231665379284072,0.1925290658618049,0.267052928134659,0.540401409922228
2022-09-03,Sivasspor,Karagumruk,0,0,11.0,6.0,2.0,2.0,7.0,12.0,1.3085106382978724,1.053191489361702,1.1842105263157894,1.7236842105263157,0.8195778997940975,0.9457448247869028,0.8411092271509052,1.0796194114318052,1.4126934851714048,0.9960504005734404,0.108909063488413,0.0705921236688705,0.1080600795304666,0.1455200781471607,0,1,0,1,1,1,0,35.1063829787234,23.684210526315788,1.2925531914893618,0.4468466562696176,0.3065503473145118,0.2466004559562384,4.825125973431058,4.58794970745674,1.7611344212390816,2.6958028848999884,0.723424247049857,0.15327536835219885,0.12330038459794404
2022-09-03,Giresunspor,Konyaspor,0,1,7.0,8.0,3.0,0.0,10.0,18.0,1.2972972972972974,1.351351351351351,1.2659574468085106,1.5212765957446808,0.8125544899738448,1.0110302831409872,1.079228328585655,0.9528425989476093,1.2361201283644658,1.3662571393797125,0.0928681715419187,0.0824649036791455,0.0728221129774714,0.1439106304713271,0,0,1,0,0,3,-1,35.13513513513514,27.659574468085108,1.1216216216216215,0.3192194952525111,0.3006499313565346,0.3801280071677313,5.6539331950471725,4.240207851850248,2.2534868561233967,2.214710947337234,0.15960995242363882,0.6503258001188527,0.1900642474575085
2022-09-03,Buyuksehyr,Alanyaspor,2,0,3.0,8.0,1.0,3.0,10.0,8.0,1.6063829787234043,1.0851063829787233,1.1382978723404256,1.5638297872340423,1.006148478609014,0.909077649546938,0.8665973855494175,0.9794955387783116,1.57344496122899,0.9864459601466772,0.0953130532963142,0.0582653872688737,0.1036481427065742,0.1379990807541268,1,0,0,0,3,0,2,51.06382978723404,28.72340425531916,1.4361702127659577,0.4920557390706394,0.2887350653065659,0.2192029099628138,4.815168674193167,3.873603040682989,2.0695385509017155,1.7230613059213569,0.24602864276151667,0.39436877208728716,0.35960258515119614
2022-09-03,Fenerbahce,Kayserispor,2,0,3.0,1.0,2.0,2.0,17.0,5.0,2.3191489361702127,1.1063829787234043,1.0638297872340423,1.8085106382978724,1.4525852207732783,0.8496052799504094,0.8835894911484258,1.1327499428048502,2.6270158248027378,0.9399888203706658,0.0387006665493326,0.0160852324971225,0.0637274097009067,0.0801960140701767,1,0,0,0,3,0,2,68.08510638297872,21.27659574468085,2.23936170212766,0.7230376507005778,0.1757754587376633,0.1007801366466953,7.348142748179197,2.6047714468141496,1.7098140720079096,2.859348872263088,0.6116432194873631,0.33795646192583634,0.05040031858680046
2022-09-04,Ankaragucu,Besiktas,2,3,2.0,1.0,4.0,1.0,7.0,11.0,1.2456140350877194,1.2456140350877194,1.5851063829787233,1.25531914893617,0.7801829843425769,1.2659118671261098,0.9947834453314092,0.7862617250057194,0.9793786399194052,1.5768375888763826,0.0955731849398505,0.1043837376982894,0.0580222388782775,0.1378113000575337,0,0,1,0,0,3,-1,35.08771929824561,41.48936170212766,1.1842105263157894,0.2169252129409457,0.2884053461043772,0.4946630460375678,4.019217850023678,4.804208953854823,2.283827560428607,2.0013449296153496,0.10846295327627066,0.14420313413573344,0.7473339125879959
2022-09-04,Antalyaspor,Kasimpasa,0,2,8.0,3.0,2.0,5.0,15.0,13.0,1.425531914893617,1.202127659574468,1.351063829787234,1.5957446808510638,0.8928734843285289,1.0789987055370198,0.9600539663439626,0.9994852436513384,1.4247981132902057,1.2970941885710985,0.083977137773616,0.0670573044534831,0.0754538652632772,0.1397397230637323,0,0,1,0,0,3,-2,44.680851063829785,29.78723404255319,1.180851063829787,0.3828900002579372,0.2928224257645252,0.3242838034868867,4.388176767983585,4.1579093246946695,1.8467078768196907,2.3381635550904853,0.1914453610504406,0.6464124315282774,0.16214220742128194
2022-09-04,Hatayspor,Ad. Demirspor,1,1,2.0,5.0,6.0,2.0,15.0,23.0,1.4574468085106382,1.4680851063829787,1.2972972972972974,1.8513513513513515,0.9128631892015556,1.036059195442229,1.172455286331565,1.159582970066841,1.6900304989272044,1.521023074159868,0.0558586885524416,0.0457741306713424,0.0525875157707946,0.1191750484093555,0,1,0,1,1,1,0,37.234042553191486,22.97297297297297,1.2180851063829787,0.4039746917686223,0.2640466770683093,0.3319626196765296,5.4694187616377565,5.226926979728847,2.8357586172432434,1.6866017462502956,0.2019889629560918,0.6320283983912512,0.16598263865265706
2022-09-05,Galatasaray,Gaziantep,2,1,7.0,3.0,4.0,5.0,20.0,12.0,2.276595744680851,0.9042553191489362,1.0425531914893618,1.797872340425532,1.425932280942576,0.8326131743514013,0.7221644879578479,1.1260867078471746,2.563644207226546,0.7528948917007352,0.0467815415208929,0.0168102771675882,0.0825009484727492,0.0805258491349763,1,0,0,0,3,0,1,74.46808510638297,18.08510638297873,2.1117021276595747,0.7535910581901247,0.1692877075702558,0.0767842098412712,7.522518445803028,3.651469625113124,2.089043636042101,3.21423111701729,0.8769433047398951,0.08465811971105834,0.03839857554904652
2022-09-09,Alanyaspor,Ankaragucu,2,1,4.0,3.0,2.0,0.0,11.0,11.0,1.7872340425531914,1.3404255319148937,1.1228070175438596,1.736842105263158,1.119423472889499,0.8967062042423969,1.070502652737516,1.0878607809847198,1.9442618213343927,1.2019678907930005,0.0580921678967891,0.0366232716415768,0.0685523003035568,0.1155993126817942,1,0,0,0,3,0,1,46.80851063829788,17.543859649122805,1.4627659574468086,0.5314105975396183,0.2501184464558486,0.2184335318046945,5.292487028021018,3.582852788698233,1.9607238456582927,2.3535566806818347,0.7657196269919797,0.12506156339239455,0.10921880961562584
2022-09-10,Karagumruk,Giresunspor,1,1,5.0,1.0,3.0,3.0,10.0,4.0,1.9078947368421053,1.1578947368421053,0.945945945945946,1.5405405405405406,1.1949985851726088,0.7554598300099585,0.924728273124972,0.9649084568439408,1.840943766346992,0.8747429610641625,0.0821405232296101,0.0418915409365412,0.1058149068417009,0.1225211485121254,0,1,0,1,1,1,0,48.68421052631579,24.324324324324326,1.5460526315789471,0.5856485878187061,0.2560524866685592,0.1582754881430404,4.895418162612012,3.895303310248732,2.438753874469378,1.7869844970176718,0.7928335848762704,0.12802774365105912,0.07913867147267041
2022-09-10,Konyaspor,Hatayspor,1,0,6.0,4.0,1.0,1.0,13.0,6.0,1.3829787234042554,1.0,0.9787234042553192,1.9574468085106385,0.8662205444978266,0.7816368575543766,0.7986289631533848,1.2260352322123085,1.695580640293618,0.7816368575543767,0.1006710439518625,0.0489447008159434,0.1256945610080696,0.1279909993033334,1,0,0,0,3,0,1,42.5531914893617,19.148936170212767,1.324468085106383,0.5751252496732303,0.2714430374425494,0.1534199899002662,5.655038927491684,3.97985035864988,2.35587787964976,2.521428991028944,0.537565775774097,0.3857237796381144,0.0767104445877886
2022-09-11,Kasimpasa,Galatasaray,2,3,6.0,8.0,2.0,0.0,13.0,22.0,1.6595744680851063,1.627659574468085,1.946808510638298,0.9361702127659576,1.039464653397392,1.554777662309249,1.2998960783241262,0.5863646762754519,0.9731158457337288,2.530648748226756,0.0411966790380407,0.0650190622046845,0.0181623728125951,0.0851978480570544,0,0,1,0,0,3,-1,40.42553191489361,64.8936170212766,1.50531914893617,0.1130979018324723,0.1866091661294377,0.6999879702179013,4.923919866808592,6.384817519038315,2.752688273979133,1.669757266657496,0.3065957009077416,0.3433569384431799,0.35004736064907854
2022-09-11,Gaziantep,Umraniyespor,1,1,2.0,3.0,3.0,3.0,5.0,18.0,1.4361702127659577,1.24468085106383,1.3888888888888888,1.9444444444444444,0.8995367192862045,1.10920689326859,0.994038177541979,1.2178912783751492,1.749099176389842,1.3806085799194152,0.0595708042971802,0.0445345786340313,0.0606488844362068,0.1214417551065244,0,1,0,1,1,1,0,42.5531914893617,22.22222222222222,1.2393617021276595,0.4467280024760228,0.264718977520526,0.2885357981861069,6.385292443084183,4.998347701504209,2.587504768190113,2.218874919723446,0.4467280024760228,0.264718977520526,0.2885357981861069
2022-09-11,Sivasspor,Istanbulspor,1,1,9.0,1.0,2.0,3.0,13.0,6.0,1.3085106382978724,1.053191489361702,0.972972972972973,1.972972972972973,0.8195778997940975,0.7770443965816717,0.8411092271509052,1.235759953501889,1.6170050455397058,0.8183765453360158,0.1049456575938215,0.054279260692666,0.1242106277752164,0.1332568684696813,0,1,0,1,1,1,0,35.1063829787234,21.62162162162162,1.2925531914893618,0.545819733083302,0.2826660149891629,0.1715064156476093,6.477266612859833,4.049047678326901,1.6243636751984625,2.911135834231478,0.545819733083302,0.2826660149891629,0.1715064156476093
2022-09-11,Kayserispor,Antalyaspor,1,0,3.0,2.0,2.0,2.0,9.0,10.0,1.4148936170212767,1.25531914893617,0.9361702127659576,1.648936170212766,0.8862102493708534,0.7476526463563602,1.002534230341483,1.0328014184397163,1.4613041346008753,0.9385426837239416,0.1093976103647032,0.0664899549553346,0.113921068858529,0.1431041575685237,1,0,0,0,3,0,1,40.42553191489361,19.148936170212767,1.2393617021276595,0.474134328231401,0.302259490056683,0.2236028526097604,4.81241982586861,4.649982544828668,2.394955524978602,2.263689462156242,0.487067974865223,0.1511299965919402,0.3618020285428368
2022-09-12,Ad. Demirspor,Trabzonspor,3,2,2.0,3.0,3.0,4.0,18.0,12.0,1.7297297297297298,1.4594594594594594,1.372340425531915,1.2872340425531914,1.083405986631793,1.095990811136028,1.1655665948725076,0.8062514298787462,1.394597067898372,1.5995541567931224,0.0668360891587036,0.0633472823273776,0.0530832127089139,0.1284701354546994,1,0,0,0,3,0,1,41.891891891891895,38.297872340425535,1.5135135135135136,0.3172564741692045,0.2754060465898383,0.4073281802545311,4.789549159820591,4.8290624543324006,2.1489493385627148,2.215653778732439,0.15862897462894318,0.13770366354716823,0.7036673618238886
2022-09-12,Besiktas,Buyuksehyr,0,1,5.0,4.0,3.0,5.0,21.0,7.0,1.9680851063829787,0.9893617021276596,1.2659574468085106,1.3297872340425532,1.232698467169984,1.0110302831409872,0.7901329103538808,0.8329043697094486,1.6392266850664678,1.000274641830977,0.0889570326064052,0.0538563047120131,0.0994754770859404,0.1346279564298099,0,0,1,0,0,3,-1,61.70212765957447,37.234042553191486,1.7765957446808511,0.5055329697299012,0.2812736383561704,0.2131844950080429,5.017834479652828,4.165567035976596,2.1776644384012838,2.51423042737575,0.5027687214079489,0.3906385569153233,0.10659272167672786
