Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1)
2023-01-28,Antalyaspor,Umraniyespor,3,2,8.0,2.0,3.0,1.0,25.0,7.0,1.425531914893617,1.202127659574468,1.3888888888888888,1.9444444444444444,0.8928734843285289,1.10920689326859,0.9600539663439626,1.2178912783751492,1.7361428861943617,1.3334082865888368,0.04644199461154121,0.06192614046074315,0.08062993856550416,0.10751262823039207
2023-01-28,Sivasspor,Ad. Demirspor,1,2,7.0,6.0,0.0,2.0,19.0,11.0,1.3085106382978724,1.053191489361702,1.2972972972972974,1.8513513513513513,0.8195778997940975,1.036059195442229,0.8411092271509052,1.159582970066841,1.5173266523215048,1.091168727114688,0.07364526862831876,0.08035941402718184,0.11174392890712485,0.1219314806683816
2023-01-28,Ankaragucu,Gaziantep,0,2,5.0,11.0,1.0,4.0,17.0,16.0,1.2456140350877194,1.2456140350877194,1.0425531914893618,1.797872340425532,0.7801829843425769,0.8326131743514013,0.9947834453314092,1.1260867078471746,1.402669408020165,1.0371146557710438,0.08717967467803484,0.09041531829394167,0.1222842626720297,0.12682280098731796
2023-01-28,Hatayspor,Trabzonspor,2,1,4.0,9.0,4.0,2.0,10.0,16.0,1.4574468085106382,1.4680851063829787,1.372340425531915,1.2872340425531914,0.9128631892015556,1.0959908111360281,1.172455286331565,0.8062514298787462,1.1750685733339172,1.609007786561403,0.061786130832205535,0.09941436561052028,0.07260294060882252,0.11681869676685051
2023-01-28,Giresunspor,Galatasaray,0,4,9.0,3.0,3.0,0.0,12.0,16.0,1.2972972972972974,1.3513513513513513,1.946808510638298,0.9361702127659575,0.8125544899738448,1.554777662309249,1.079228328585655,0.5863646762754519,0.7606893097627484,2.101050895012498,0.057169187558958716,0.12011537268788762,0.043487989823921415,0.09137047994184452
2023-01-29,Istanbulspor,Kayserispor,2,4,1.0,7.0,0.0,1.0,8.0,15.0,1.027027027027027,1.8918918918918919,1.0638297872340425,1.8085106382978724,0.6432723045626271,0.8496052799504094,1.510919660019917,1.1327499428048502,1.1633648061239001,1.6073613404467204,0.06261651945879135,0.10064737265139102,0.07284585502033021,0.11708961117146544
2023-01-29,Fenerbahce,Kasimpasa,5,1,6.0,1.0,2.0,4.0,22.0,4.0,2.3191489361702127,1.1063829787234043,1.351063829787234,1.5957446808510638,1.4525852207732783,1.0789987055370198,0.8835894911484258,0.9994852436513383,2.317955139531827,1.1937858018707452,0.02984491094142779,0.03562843093997335,0.06917916470555219,0.08258510461076597
2023-01-29,Buyuksehyr,Konyaspor,2,0,6.0,3.0,0.0,0.0,13.0,12.0,1.6063829787234043,1.0851063829787233,1.2659574468085106,1.5212765957446808,1.006148478609014,1.0110302831409872,0.8665973855494175,0.9528425989476091,1.5306301323520104,1.0970754136210712,0.07224403283112264,0.07925715219985813,0.11057889353394425,0.12131338536151229
2023-01-31,Alanyaspor,Sivasspor,0,3,4.0,4.0,2.0,2.0,8.0,10.0,1.7872340425531914,1.3404255319148937,1.2765957446808511,1.7234042553191489,1.119423472889499,1.0195263359404914,1.0705026527375159,1.0794440631434454,1.9292191766819027,1.3665991311542758,0.037037724382976096,0.05061572196170666,0.07145388814029636,0.09764882145012381
2023-01-31,Karagumruk,Besiktas,1,1,6.0,8.0,1.0,1.0,9.0,11.0,1.9078947368421053,1.1578947368421053,1.5851063829787233,1.2553191489361701,1.1949985851726088,1.2659118671261098,0.9247282731249719,0.7862617250057194,1.5001046069188066,1.465792688251285,0.05151422503554858,0.0755091743980384,0.07727672629767855,0.11327166037913301
2023-02-01,Gaziantep,Hatayspor,4,1,4.0,2.0,4.0,2.0,12.0,12.0,1.4361702127659575,1.2446808510638299,0.9787234042553191,1.9574468085106382,0.8995367192862045,0.7816368575543766,0.994038177541979,1.2260352322123083,1.7607952803049107,0.9728884290836389,0.06497948271919306,0.06321778686534318,0.11441556648860964,0.11131358074381807
2023-02-01,Kasimpasa,Giresunspor,5,1,4.0,6.0,2.0,2.0,13.0,12.0,1.6595744680851063,1.627659574468085,0.9459459459459459,1.5405405405405406,1.039464653397392,0.7554598300099585,1.2998960783241262,0.9649084568439407,1.6013374390176036,1.2296314254417409,0.058955705901574014,0.0724937886856765,0.09440797910390154,0.11608701791860455
2023-02-01,Galatasaray,Umraniyespor,3,2,13.0,1.0,0.0,3.0,30.0,5.0,2.276595744680851,0.9042553191489362,1.3888888888888888,1.9444444444444444,1.425932280942576,1.10920689326859,0.7221644879578479,1.2178912783751492,2.7726461018327866,1.0030062332747887,0.022922132851713836,0.022991042130221784,0.06355496229699763,0.0637460233394328
2023-02-01,Trabzonspor,Antalyaspor,2,0,3.0,4.0,1.0,0.0,18.0,6.0,1.925531914893617,1.074468085106383,0.9361702127659575,1.648936170212766,1.2060455273392816,0.7476526463563602,0.8581013327499135,1.0328014184397163,1.9886920929530707,0.8033289072552381,0.06129720698011221,0.04924181830113169,0.12190127084145692,0.09792681469809239
2023-02-02,Kayserispor,Buyuksehyr,1,0,5.0,10.0,2.0,3.0,20.0,25.0,1.4148936170212767,1.2553191489361701,1.2659574468085106,1.3297872340425532,0.8862102493708534,1.0110302831409872,1.002534230341483,0.8329043697094486,1.1784710762910284,1.2691656745812392,0.08649776090486164,0.10977998906858547,0.10193510939031633,0.12937254187287323
2023-02-02,Konyaspor,Istanbulspor,0,1,5.0,4.0,2.0,1.0,15.0,14.0,1.3829787234042554,1.0,0.972972972972973,1.972972972972973,0.8662205444978266,0.7770443965816717,0.7986289631533848,1.235759953501889,1.7090297229281446,0.7770443965816717,0.08323610095881914,0.06467814584335672,0.14225297055926978,0.11053687367017807
2023-02-02,Ad. Demirspor,Fenerbahce,1,1,8.0,3.0,2.0,3.0,22.0,8.0,1.7297297297297298,1.4594594594594594,2.1595744680851063,0.925531914893617,1.083405986631793,1.724698718299331,1.1655665948725076,0.5797014413177762,1.0027268174145318,2.517127859139564,0.029603736972376376,0.0745163910678085,0.029684460957887873,0.07471958366064027
2023-02-04,Sivasspor,Besiktas,1,0,3.0,5.0,2.0,2.0,9.0,9.0,1.3085106382978724,1.053191489361702,1.5851063829787233,1.2553191489361701,0.8195778997940975,1.2659118671261098,0.8411092271509052,0.7862617250057194,1.02883183165642,1.3332476047392006,0.09422408634543399,0.1256240374287895,0.09694073934092551,0.12924600852793616
2023-02-04,Antalyaspor,Gaziantep,1,0,5.0,7.0,3.0,5.0,10.0,12.0,1.425531914893617,1.202127659574468,1.0425531914893618,1.797872340425532,0.8928734843285289,0.8326131743514013,0.9600539663439626,1.1260867078471746,1.605272540973632,1.0009073266139186,0.07381599270095116,0.07388296791566154,0.11849478616754693,0.11860229964064732
2023-02-04,Ankaragucu,Karagumruk,0,2,10.0,2.0,0.0,1.0,14.0,17.0,1.2456140350877194,1.2456140350877194,1.1842105263157894,1.7236842105263157,0.7801829843425769,0.9457448247869029,0.9947834453314092,1.0796194114318052,1.3447890914325995,1.1780330273661423,0.08023286028400739,0.09451695929461396,0.10789627528436903,0.12710537581477593
2023-02-05,Istanbulspor,Alanyaspor,2,1,1.0,11.0,1.0,0.0,7.0,14.0,1.027027027027027,1.8918918918918919,1.1382978723404256,1.5638297872340425,0.6432723045626271,0.909077649546938,1.510919660019917,0.9794955387783115,1.0059683911777253,1.7198766342779908,0.06549083790383527,0.11263616187009365,0.06588171284300236,0.11330841854489197
2023-02-05,Hatayspor,Kasimpasa,1,0,5.0,8.0,2.0,3.0,13.0,14.0,1.4574468085106382,1.4680851063829787,1.351063829787234,1.5957446808510638,0.9128631892015556,1.0789987055370198,1.172455286331565,0.9994852436513383,1.4566965785131207,1.5840619294054121,0.04779862010878181,0.07571597439243326,0.06962808637011092,0.11029520083624458
2023-02-05,Galatasaray,Trabzonspor,2,1,6.0,5.0,1.0,3.0,23.0,11.0,2.276595744680851,0.9042553191489362,1.372340425531915,1.2872340425531914,1.425932280942576,1.0959908111360281,0.7221644879578479,0.8062514298787462,1.8355085744048052,0.9910555207081106,0.0592159649574869,0.05868630898517541,0.10869141142112168,0.10771922334245923
2023-02-25,Umraniyespor,Gaziantep,3,0,,,,,,,1.2222222222222223,1.6111111111111112,1.0425531914893618,1.797872340425532,0.7655316606929511,0.8326131743514013,1.2866799961915645,1.1260867078471746,1.3763281984798803,1.3414323364550356,0.06602244394865024,0.08856464124450954,0.09086855133908467,0.12189401313307272
2023-02-25,Fenerbahce,Konyaspor,4,0,3.0,1.0,1.0,4.0,14.0,6.0,2.3191489361702127,1.1063829787234043,1.2659574468085106,1.5212765957446808,1.4525852207732783,1.0110302831409872,0.8835894911484258,0.9528425989476091,2.2097838996870087,1.1185866962410924,0.03585147403920447,0.04010298190088702,0.07922401011188081,0.08861892373401965
2023-02-25,Giresunspor,Kayserispor,1,2,9.0,4.0,3.0,7.0,29.0,11.0,1.2972972972972974,1.3513513513513513,1.0638297872340425,1.8085106382978724,0.8125544899738448,0.8496052799504094,1.079228328585655,1.1327499428048502,1.4695134393144003,1.1481152431762287,0.07297570638327208,0.0837845208801875,0.10723878127367999,0.1231224794399535
2023-02-26,Umraniyespor,Ad. Demirspor,1,1,7.0,7.0,0.0,0.0,17.0,22.0,1.2222222222222223,1.6111111111111112,1.2972972972972974,1.8513513513513513,0.7655316606929511,1.036059195442229,1.2866799961915645,1.159582970066841,1.417268074526139,1.6692064815458132,0.04566265209239614,0.07622039483719913,0.06471621900874726,0.1080247322305393
2023-02-26,Besiktas,Antalyaspor,0,0,8.0,1.0,1.0,3.0,20.0,3.0,1.9680851063829787,0.9893617021276596,0.9361702127659575,1.648936170212766,1.2326984671699839,0.7476526463563602,0.7901329103538808,1.0328014184397163,2.03264108948242,0.7396988947993777,0.06251554805598965,0.04624268180479293,0.1270716717101174,0.09399477512428318
2023-03-03,Alanyaspor,Buyuksehyr,1,0,2.0,10.0,1.0,2.0,9.0,12.0,1.7872340425531914,1.3404255319148937,1.2659574468085106,1.3297872340425532,1.119423472889499,1.0110302831409872,1.0705026527375159,0.8329043697094486,1.4885950437360358,1.3552108050613234,0.05820372931051519,0.07887832285647464,0.08664178297858674,0.117417880462359
2023-03-04,Trabzonspor,Umraniyespor,1,2,7.0,3.0,2.0,4.0,25.0,12.0,1.925531914893617,1.074468085106383,1.3888888888888888,1.9444444444444444,1.2060455273392816,1.10920689326859,0.8581013327499135,1.2178912783751492,2.3450885253819362,1.191807406597102,0.029103526342870625,0.03468579825352708,0.0682503456748168,0.08134126747805916
2023-03-04,Kayserispor,Fenerbahce,1,2,10.0,7.0,0.0,1.0,15.0,17.0,1.4148936170212767,1.2553191489361701,2.1595744680851063,0.925531914893617,0.8862102493708534,1.724698718299331,1.002534230341483,0.5797014413177762,0.8202158690985557,2.16504732722682,0.050526203487854665,0.10939162181629818,0.04144239390604118,0.08972474416015551
2023-03-04,Karagumruk,Sivasspor,4,3,4.0,5.0,3.0,1.0,16.0,20.0,1.9078947368421053,1.1578947368421053,1.2765957446808511,1.7234042553191489,1.1949985851726088,1.0195263359404914,0.9247282731249719,1.0794440631434454,2.0594656467868364,1.180504178457411,0.03916507687778586,0.04623453690383193,0.08065913038356542,0.09521844044854008
2023-03-05,Ad. Demirspor,Hatayspor,3,0,,,,,,,1.7297297297297298,1.4594594594594594,0.9787234042553191,1.9574468085106382,1.083405986631793,0.7816368575543766,1.1655665948725076,1.2260352322123083,2.1207095908537226,1.140767305619901,0.038331744174120566,0.043727600521222855,0.0812904975042088,0.09273354181037756
2023-03-05,Gaziantep,Galatasaray,0,3,,,,,,,1.4361702127659575,1.2446808510638299,1.946808510638298,0.9361702127659575,0.8995367192862045,1.554777662309249,0.994038177541979,0.5863646762754519,0.8421194818849576,1.935201983938108,0.06220490238753133,0.120379050511027,0.05238396016929225,0.10137354364614919
2023-03-05,Konyaspor,Giresunspor,0,0,2.0,1.0,3.0,4.0,18.0,6.0,1.3829787234042554,1.0,0.9459459459459459,1.5405405405405406,0.8662205444978266,0.7554598300099585,0.7986289631533848,0.9649084568439407,1.334447865848003,0.7554598300099585,0.12369855317933444,0.0934492879573378,0.16506927029864857,0.12470320287968492
2023-03-05,Besiktas,Ankaragucu,2,1,2.0,6.0,3.0,1.0,20.0,10.0,1.9680851063829787,0.9893617021276596,1.1228070175438596,1.736842105263158,1.2326984671699839,0.8967062042423969,0.7901329103538808,1.0878607809847198,2.1410026008741827,0.8871667765376906,0.048404166831181795,0.04294256865861216,0.10363344707870807,0.09194015118630679
2023-03-06,Kasimpasa,Antalyaspor,3,1,3.0,7.0,2.0,1.0,10.0,15.0,1.6595744680851063,1.627659574468085,0.9361702127659575,1.648936170212766,1.039464653397392,0.7476526463563602,1.2998960783241262,1.0328014184397163,1.7140108646446355,1.216923988218331,0.053347143097111215,0.06491941813779059,0.09143758286620068,0.11127258801458105
2023-03-10,Giresunspor,Karagumruk,2,2,2.0,2.0,2.0,2.0,5.0,12.0,1.2972972972972974,1.3513513513513513,1.1842105263157894,1.7236842105263157,0.8125544899738448,0.9457448247869029,1.079228328585655,1.0796194114318052,1.4005873445601797,1.278033547009328,0.06865777540968174,0.08774694023660537,0.09616121134445536,0.1228972540192679
2023-03-11,Antalyaspor,Kayserispor,4,0,7.0,2.0,1.0,0.0,20.0,5.0,1.425531914893617,1.202127659574468,1.0638297872340425,1.8085106382978724,0.8928734843285289,0.8496052799504094,0.9600539663439626,1.1327499428048502,1.6147711950622332,1.0213340067488963,0.0716397492588983,0.07316811215307686,0.11568180352474992,0.11814975990187145
2023-03-11,Galatasaray,Kasimpasa,1,0,7.0,1.0,3.0,2.0,16.0,7.0,2.276595744680851,0.9042553191489362,1.351063829787234,1.5957446808510638,1.425932280942576,1.0789987055370198,0.7221644879578479,0.9994852436513383,2.27542385256794,0.9756903188366669,0.03873103077590666,0.037789491766617125,0.08812951126204101,0.08598711094218041
2023-03-12,Hatayspor,Konyaspor,0,3,,,,,,,1.4574468085106382,1.4680851063829787,1.2659574468085106,1.5212765957446808,0.9128631892015556,1.0110302831409872,1.172455286331565,0.9528425989476091,1.388717404849175,1.4842785007814494,0.05652931614175006,0.08390524861307737,0.07850324521026973,0.11652067910717764
2023-03-12,Buyuksehyr,Besiktas,0,2,10.0,5.0,0.0,2.0,13.0,12.0,1.6063829787234043,1.0851063829787233,1.5851063829787233,1.2553191489361701,1.006148478609014,1.2659118671261098,0.8665973855494175,0.7862617250057194,1.2630374518708898,1.3736490473070553,0.07159811736272288,0.09835068570428303,0.09043110371256641,0.12422059946169237
2023-03-12,Ankaragucu,Alanyaspor,2,0,4.0,2.0,2.0,2.0,18.0,10.0,1.2456140350877194,1.2456140350877194,1.1382978723404256,1.5638297872340425,0.7801829843425769,0.909077649546938,0.9947834453314092,0.9794955387783115,1.2200733904080723,1.1323598792602212,0.09513738542791222,0.10772975827628381,0.1160745923935924,0.13143821142798767
2023-03-12,Trabzonspor,Ad. Demirspor,4,1,7.0,6.0,1.0,1.0,15.0,21.0,1.925531914893617,1.074468085106383,1.2972972972972974,1.8513513513513513,1.2060455273392816,1.036059195442229,0.8581013327499135,1.159582970066841,2.232814016830832,1.1132125397836716,0.03522403712309266,0.03921183982723232,0.07864872381781088,0.08755274559196981
2023-03-13,Istanbulspor,Sivasspor,3,0,3.0,3.0,3.0,4.0,8.0,7.0,1.027027027027027,1.8918918918918919,1.2765957446808511,1.7234042553191489,0.6432723045626271,1.0195263359404914,1.510919660019917,1.0794440631434454,1.1086182270121872,1.9288336085360647,0.04795693609052107,0.0925009500938132,0.05316593346161025,0.10254823928994601
2023-03-17,Konyaspor,Galatasaray,2,1,4.0,6.0,6.0,4.0,15.0,17.0,1.3829787234042554,1.0,1.946808510638298,0.9361702127659575,0.8662205444978266,1.554777662309249,0.7986289631533848,0.5863646762754519,0.810929871444774,1.5547776623092493,0.09388285157745495,0.14596696050652164,0.07613240876057434,0.11836896851873799
2023-03-18,Besiktas,Istanbulspor,3,1,8.0,2.0,0.0,2.0,12.0,10.0,1.9680851063829787,0.9893617021276596,0.972972972972973,1.972972972972973,1.2326984671699839,0.7770443965816717,0.7901329103538808,1.235759953501889,2.43208075955159,0.7687779668308029,0.04072721542335322,0.031310185867845605,0.09905187702125014,0.0761489006271714
2023-03-18,Kasimpasa,Umraniyespor,1,1,9.0,5.0,1.0,1.0,20.0,7.0,1.6595744680851063,1.627659574468085,1.3888888888888888,1.9444444444444444,1.039464653397392,1.10920689326859,1.2998960783241262,1.2178912783751492,2.0211812704949286,1.8054112198946197,0.021783717533520444,0.03932856804603296,0.04402884188050351,0.07949016513002716
2023-03-18,Ad. Demirspor,Antalyaspor,2,0,4.0,2.0,1.0,2.0,17.0,10.0,1.7297297297297298,1.4594594594594594,0.9361702127659575,1.648936170212766,1.083405986631793,0.7476526463563602,1.1655665948725076,1.0328014184397163,1.786467318382212,1.091168727114688,0.05626761983159446,0.0613974671094141,0.10052026391229832,0.10968456842241506
2023-03-19,Sivasspor,Ankaragucu,2,0,3.0,5.0,0.0,0.0,24.0,7.0,1.3085106382978724,1.053191489361702,1.1228070175438596,1.736842105263158,0.8195778997940975,0.8967062042423969,0.8411092271509052,1.0878607809847198,1.4234774049055376,0.9444033427659286,0.09367904559500857,0.08847080380704794,0.13335000471761035,0.12593619021316357
2023-03-19,Gaziantep,Trabzonspor,0,3,,,,,,,1.4361702127659575,1.2446808510638299,1.372340425531915,1.2872340425531914,0.8995367192862045,1.0959908111360281,0.994038177541979,0.8062514298787462,1.1579142875918162,1.3641587755629287,0.08029298167515973,0.10953237556828259,0.09297239067501534,0.12682910262438718
2023-03-19,Karagumruk,Buyuksehyr,2,2,2.0,7.0,2.0,1.0,12.0,14.0,1.9078947368421053,1.1578947368421053,1.2659574468085106,1.3297872340425532,1.1949985851726088,1.0110302831409872,0.9247282731249719,0.8329043697094486,1.589093863261448,1.1706666436369326,0.06330692811680833,0.07411130905746856,0.10060065097235373,0.11776982642149586
2023-03-19,Kayserispor,Hatayspor,3,0,,,,,,,1.4148936170212767,1.2553191489361701,0.9787234042553191,1.9574468085106382,0.8862102493708534,0.7816368575543766,1.002534230341483,1.2260352322123083,1.7347094243003935,0.9812037148023025,0.06614452626889782,0.06490125488888103,0.11474153308454199,0.11258481850466391
2023-03-19,Alanyaspor,Fenerbahce,1,3,1.0,7.0,2.0,2.0,4.0,14.0,1.7872340425531914,1.3404255319148937,2.1595744680851063,0.925531914893617,1.119423472889499,1.724698718299331,1.0705026527375159,0.5797014413177762,1.036062150440281,2.3118301968693165,0.03515837771478895,0.08128019927398632,0.036426264421175886,0.08421133804802083
2023-04-01,Galatasaray,Ad. Demirspor,2,0,8.0,4.0,4.0,4.0,19.0,9.0,2.276595744680851,0.9042553191489362,1.2972972972972974,1.8513513513513513,1.425932280942576,1.036059195442229,0.7221644879578479,1.159582970066841,2.639901655258553,0.9368620384318027,0.027966058691554135,0.026200338752672837,0.0738276446308916,0.06916631764151583
2023-04-01,Trabzonspor,Kayserispor,3,4,4.0,2.0,0.0,1.0,21.0,14.0,1.925531914893617,1.074468085106383,1.0638297872340425,1.8085106382978724,1.2060455273392816,0.8496052799504094,0.8581013327499135,1.1327499428048502,2.181146166464658,0.9128737582445889,0.045319407132762904,0.0413708975107019,0.09884825113407689,0.09023597450866971
2023-04-01,Buyuksehyr,Ankaragucu,1,0,3.0,5.0,3.0,2.0,16.0,11.0,1.6063829787234043,1.0851063829787233,1.1228070175438596,1.736842105263158,1.006148478609014,0.8967062042423969,0.8665973855494175,1.0878607809847198,1.7475210417946034,0.9730216258800475,0.06583901602451495,0.06406278641851604,0.11505506587389196,0.11195106726235031
2023-04-02,Umraniyespor,Konyaspor,2,2,4.0,7.0,2.0,1.0,7.0,11.0,1.2222222222222223,1.6111111111111112,1.2659574468085106,1.5212765957446808,0.7655316606929511,1.0110302831409872,1.2866799961915645,0.9528425989476091,1.1645853987137447,1.6288821228382573,0.06120860336086957,0.09970159977841812,0.07128264574972976,0.1161110273303473
2023-04-02,Fenerbahce,Besiktas,2,4,8.0,2.0,3.0,6.0,21.0,8.0,2.3191489361702127,1.1063829787234043,1.5851063829787233,1.2553191489361701,1.4525852207732783,1.2659118671261098,0.8835894911484258,0.7862617250057194,1.8234580430983707,1.4005833423522918,0.03979391031932466,0.05573468792030709,0.0725625258381078,0.10162986496786156
2023-04-02,Giresunspor,Alanyaspor,2,2,7.0,2.0,2.0,4.0,22.0,10.0,1.2972972972972974,1.3513513513513513,1.1382978723404256,1.5638297872340425,0.8125544899738448,0.909077649546938,1.079228328585655,0.9794955387783115,1.2706969151718637,1.2284833101985648,0.08215231741258659,0.10092275083549755,0.10439069631039356,0.1282422281573254
2023-04-02,Gaziantep,Kasimpasa,0,3,,,,,,,1.4361702127659575,1.2446808510638299,1.351063829787234,1.5957446808510638,0.8995367192862045,1.0789987055370198,0.994038177541979,0.9994852436513383,1.4354309350311774,1.3430090271045885,0.06213536532930005,0.08344835653969143,0.08919102555314097,0.11978435245458433
2023-04-02,Hatayspor,Sivasspor,0,3,,,,,,,1.4574468085106382,1.4680851063829787,1.2765957446808511,1.7234042553191489,0.9128631892015556,1.0195263359404914,1.172455286331565,1.0794440631434454,1.5732323047941703,1.4967514293594448,0.04642190994294622,0.06948206006070018,0.07303244837248869,0.10931142149114231
2023-04-03,Istanbulspor,Karagumruk,0,1,8.0,3.0,5.0,3.0,11.0,11.0,1.027027027027027,1.8918918918918919,1.1842105263157894,1.7236842105263157,0.6432723045626271,0.9457448247869029,1.510919660019917,1.0796194114318052,1.1087983144434757,1.7892469658130594,0.05513088021944348,0.09864276015524248,0.06112902706110408,0.1093749261921849
2023-04-07,Konyaspor,Antalyaspor,1,1,6.0,4.0,2.0,3.0,11.0,9.0,1.3829787234042554,1.0,0.9361702127659575,1.648936170212766,0.8662205444978266,0.7476526463563602,0.7986289631533848,1.0328014184397163,1.428342387203863,0.7476526463563602,0.11349516596774689,0.08485496118444028,0.16210995629447023,0.12120193782427456
2023-04-08,Ankaragucu,Istanbulspor,3,2,8.0,4.0,1.0,4.0,9.0,13.0,1.2456140350877194,1.2456140350877194,0.972972972972973,1.972972972972973,0.7801829843425769,0.7770443965816717,0.9947834453314092,1.235759953501889,1.5392799420813006,0.967897406268398,0.0814979552220796,0.07888165947562889,0.12544816779398713,0.12142095622892292
2023-04-08,Kasimpasa,Trabzonspor,2,0,5.0,5.0,0.0,0.0,15.0,11.0,1.6595744680851063,1.627659574468085,1.372340425531915,1.2872340425531914,1.039464653397392,1.0959908111360281,1.2998960783241262,0.8062514298787462,1.338034287883877,1.7838999372745987,0.04407184106137245,0.07861975450495841,0.05896963447028491,0.10519592723264727
2023-04-09,Sivasspor,Buyuksehyr,1,1,6.0,2.0,2.0,0.0,11.0,7.0,1.3085106382978724,1.053191489361702,1.2659574468085106,1.3297872340425532,0.8195778997940975,1.0110302831409872,0.8411092271509052,0.8329043697094486,1.0898642284495976,1.0648084896910397,0.11594112983267917,0.12345509935020785,0.12636009001066748,0.13454929660148268
2023-04-09,Ad. Demirspor,Gaziantep,3,0,,,,,,,1.7297297297297298,1.4594594594594594,1.0425531914893618,1.797872340425532,1.083405986631793,0.8326131743514013,1.1655665948725076,1.1260867078471746,1.9478256568167345,1.2151651733777207,0.042299042454547665,0.05140032325799198,0.08239116015174823,0.1001188684105907
2023-04-09,Alanyaspor,Hatayspor,3,0,,,,,,,1.7872340425531914,1.3404255319148937,0.9787234042553191,1.9574468085106382,1.119423472889499,0.7816368575543766,1.0705026527375159,1.2260352322123083,2.1912119043794447,1.0477260005516114,0.03920551297601109,0.0410766353099304,0.08590758675033829,0.09000761228297254
2023-04-09,Besiktas,Giresunspor,3,1,7.0,3.0,2.0,4.0,16.0,8.0,1.9680851063829787,0.9893617021276596,0.9459459459459459,1.5405405405405406,1.2326984671699839,0.7554598300099585,0.7901329103538808,0.9649084568439407,1.8990219629375429,0.7474230233077249,0.07090282607351617,0.05299440462492924,0.13464602394794783,0.10063753829553952
2023-04-10,Kayserispor,Umraniyespor,3,1,5.0,7.0,4.0,4.0,18.0,20.0,1.4148936170212767,1.2553191489361701,1.3888888888888888,1.9444444444444444,0.8862102493708534,1.10920689326859,1.002534230341483,1.2178912783751492,1.7231865959988815,1.3924086532520596,0.04435209873492489,0.06175624606839915,0.07642694204444152,0.10641753544427404
2023-04-10,Karagumruk,Fenerbahce,1,2,1.0,4.0,1.0,1.0,8.0,11.0,1.9078947368421053,1.1578947368421053,2.1595744680851063,0.925531914893617,1.1949985851726088,1.724698718299331,0.9247282731249719,0.5797014413177762,1.1060093288299677,1.99701956855712,0.04491295941929219,0.08969205884213831,0.04967415210309893,0.09920025380137136
2023-04-14,Galatasaray,Kayserispor,6,0,2.0,7.0,2.0,0.0,29.0,8.0,2.276595744680851,0.9042553191489362,1.0638297872340425,1.8085106382978724,1.425932280942576,0.8496052799504094,0.7221644879578479,1.1327499428048502,2.5788136995769997,0.7682600935721787,0.0351871685329554,0.02703289738966834,0.0907411522621101,0.06971280612773602
2023-04-14,Antalyaspor,Alanyaspor,3,1,4.0,1.0,2.0,2.0,15.0,9.0,1.425531914893617,1.202127659574468,1.1382978723404256,1.5638297872340425,0.8928734843285289,0.909077649546938,0.9600539663439626,0.9794955387783115,1.3963021510244016,1.092827387221319,0.08298216794983364,0.09068518578657737,0.11586817960502088,0.1266239199798455
2023-04-15,Istanbulspor,Buyuksehyr,1,0,4.0,6.0,2.0,6.0,9.0,13.0,1.027027027027027,1.8918918918918919,1.2659574468085106,1.3297872340425532,0.6432723045626271,1.0110302831409872,1.510919660019917,0.8329043697094486,0.8554152986205147,1.9127599951315972,0.06277644887541987,0.12007628004532707,0.053699934761102776,0.10271508695221401
2023-04-15,Fenerbahce,Ankaragucu,2,1,8.0,7.0,2.0,7.0,19.0,10.0,2.3191489361702127,1.1063829787234043,1.1228070175438596,1.736842105263158,1.4525852207732783,0.8967062042423969,0.8835894911484258,1.0878607809847198,2.5229111729220097,0.9921004812894604,0.029747456268931327,0.029512465681543948,0.07505018978689573,0.07445732940844461
2023-04-15,Ad. Demirspor,Kasimpasa,5,0,7.0,0.0,2.0,3.0,22.0,6.0,1.7297297297297298,1.4594594594594594,1.351063829787234,1.5957446808510638,1.083405986631793,1.0789987055370198,1.1655665948725076,0.9994852436513383,1.7288393403698825,1.5747548675405156,0.03675083957851405,0.05787356351246563,0.0635362972549576,0.10005409336774558
2023-04-16,Giresunspor,Sivasspor,1,0,2.0,6.0,3.0,2.0,9.0,11.0,1.2972972972972974,1.3513513513513513,1.2765957446808511,1.7234042553191489,0.8125544899738448,1.0195263359404914,1.079228328585655,1.0794440631434454,1.4003598656996048,1.3777382918114747,0.0621566071145896,0.08563553771085163,0.0870416179913298,0.11992057008788164
2023-04-16,Gaziantep,Konyaspor,0,3,,,,,,,1.4361702127659575,1.2446808510638299,1.2659574468085106,1.5212765957446808,0.8995367192862045,1.0110302831409872,0.994038177541979,0.9528425989476091,1.3684441580630555,1.258410033271229,0.07230556431243834,0.0909900475921105,0.0989461270788088,0.124514799069303
2023-04-16,Hatayspor,Karagumruk,0,3,,,,,,,1.4574468085106382,1.4680851063829787,1.1842105263157894,1.7236842105263157,0.9128631892015556,0.9457448247869029,1.172455286331565,1.0796194114318052,1.573487865597418,1.388433891708432,0.05171942941634785,0.07180900866147939,0.0813798946022455,0.11299060376941772
2023-04-16,Trabzonspor,Besiktas,0,0,6.0,8.0,4.0,2.0,12.0,12.0,1.925531914893617,1.074468085106383,1.5851063829787233,1.2553191489361701,1.2060455273392816,1.2659118671261098,0.8581013327499135,0.7862617250057194,1.5139720449578216,1.3601818997844373,0.05646389087252587,0.07680116235621338,0.08548475233055326,0.11627481282757403
