Date,HomeTeam,AwayTeam,FTHG,FTAG,HC,AC,HY,AY,HS,AS,H_av_goals,H_conceded,A_av_goals,A_conceded,H attack,A attack,H def,A def,lambda h,lambda a,P(0 0),P(0 1),P(1 0),P(1 1),h win,h draw,a win,A D,h p,a p,gd,h win rt,a win rt,gpg,P(h),P(d),P(A)
2021-01-10,Hatayspor,Besiktas,2,2,3.0,9.0,4.0,1.0,9.0,18.0,1.4574468085106382,1.4680851063829787,1.5851063829787233,1.25531914893617,0.9128631892015556,1.2659118671261098,1.172455286331565,0.7862617250057194,1.145934641763655,1.85846635812131,0.0495684369370407,0.0921212724721479,0.0568021890242321,0.1055649573691829,0,1,0,1,1,1,0,37.234042553191486,41.48936170212766,1.2180851063829787,0.23317864324326115,0.2265685567454372,0.5402270885495031
2021-01-11,Erzurum BB,Fenerbahce,0,3,6.0,5.0,1.0,1.0,13.0,11.0,0.9,1.5,2.1595744680851063,0.925531914893617,0.5637096774193548,1.724698718299331,1.1979434447300772,0.5797014413177762,0.5217312971859986,2.587048077448997,0.044655429637257,0.1155257433907248,0.0232981352310442,0.0602733959576196,0,0,1,0,0,3,-3,10.0,68.08510638297872,1.1,0.05396650152537375,0.1285891598124446,0.8170828521118412
2021-01-11,Alanyaspor,Kasimpasa,1,2,8.0,1.0,1.0,1.0,28.0,6.0,1.7872340425531914,1.3404255319148937,1.351063829787234,1.5957446808510638,1.119423472889499,1.0789987055370198,1.070502652737516,0.9994852436513384,1.786314052483243,1.4463174138049415,0.039453541404057,0.0570623439689619,0.0704764154302965,0.1019312668993891,0,0,1,0,0,3,-1,46.80851063829788,29.78723404255319,1.4627659574468086,0.4572154233081903,0.22951202616699154,0.31325137911591755
2021-01-15,Genclerbirligi,Karagumruk,1,3,8.0,3.0,5.0,3.0,17.0,14.0,1.35,1.75,1.1842105263157894,1.7236842105263157,0.8455645161290323,0.9457448247869028,1.397600685518423,1.0796194114318052,1.4574862054329372,1.65505344337708,0.044487828289413,0.0736297333987613,0.0648403960414887,0.1073143207383995,0,0,1,0,0,3,-2,30.0,23.684210526315788,1.1,0.3389499976088965,0.23674924884114973,0.4242880253736395
2021-01-16,Gaziantep,Kayserispor,2,1,5.0,2.0,1.0,2.0,13.0,10.0,1.4361702127659577,1.24468085106383,1.0638297872340423,1.8085106382978724,0.8995367192862045,0.8496052799504094,0.994038177541979,1.1327499428048502,1.6268217263686675,1.057487422916999,0.0682683409407981,0.0721929119283036,0.111060420265634,0.1174449976147841,1,0,0,0,3,0,1,42.5531914893617,21.27659574468085,1.2393617021276595,0.506263782791745,0.24699311745226393,0.24673468109943508
2021-01-16,Antalyaspor,Trabzonspor,1,1,2.0,6.0,5.0,1.0,6.0,18.0,1.425531914893617,1.202127659574468,1.372340425531915,1.2872340425531914,0.8928734843285289,1.095990811136028,0.9600539663439626,0.8062514298787462,1.1493371447207656,1.3175208687060764,0.08485104144469,0.1117930178348233,0.0975224537006234,0.1284878679179935,0,1,0,1,1,1,0,44.680851063829785,38.297872340425535,1.180851063829787,0.324242616485488,0.2709880065525631,0.40476766578486273
2021-01-16,Konyaspor,Goztep,2,3,7.0,5.0,2.0,1.0,21.0,6.0,1.3829787234042554,1.0,1.2105263157894737,1.912280701754386,0.8662205444978266,0.9667613764488342,0.7986289631533848,1.1977457083569136,1.6564568307063698,0.9667613764488344,0.0725689447336944,0.0701568528981858,0.1202073242012812,0.1162117982040619,0,0,1,0,0,3,-1,42.5531914893617,19.29824561403509,1.324468085106383,0.5355131061471203,0.24446857336427572,0.22000863455014152
2021-01-16,Buyuksehyr,Sivasspor,1,1,3.0,3.0,2.0,2.0,10.0,8.0,1.6063829787234043,1.0851063829787233,1.2765957446808511,1.7234042553191489,1.006148478609014,1.0195263359404914,0.8665973855494175,1.0794440631434454,1.7340005695176623,1.1062945347439377,0.0584084268452817,0.0646169234019263,0.1012802454143493,0.1120457819794193,0,1,0,1,1,1,0,51.06382978723404,32.97872340425532,1.4361702127659577,0.5206444265464887,0.23712676550819908,0.24221437298107146
2021-01-17,Denizlispor,Hatayspor,0,2,6.0,2.0,2.0,3.0,12.0,12.0,0.85,1.35,0.9787234042553192,1.9574468085106385,0.5323924731182795,0.7816368575543766,1.0781491002570696,1.2260352322123085,1.042129947380462,1.0552097576984083,0.1227826321740569,0.1295614315459594,0.1279554580067845,0.1350198478395279,0,0,1,0,0,3,-2,20.0,19.148936170212767,0.95,0.34674963115167534,0.2997829168551445,0.35346710847182483
2021-01-17,Yeni Malatyaspor,Rizespor,4,1,4.0,4.0,0.0,2.0,20.0,7.0,1.1794871794871795,1.6666666666666667,1.118421052631579,2.039473684210526,0.7387648194099807,0.8932034456320751,1.331048271922308,1.2774122807017545,1.5066914080071976,1.4886724093867918,0.0500184262024155,0.0744610510484853,0.0753623330012215,0.1121898258459381,1,0,0,0,3,0,3,25.64102564102564,21.052631578947366,0.9743589743589745,0.3823590367669187,0.24320403906086616,0.37442882864350746
2021-01-17,Besiktas,Galatasaray,2,0,10.0,7.0,2.0,2.0,14.0,9.0,1.9680851063829787,0.9893617021276596,1.946808510638298,0.9361702127659576,1.232698467169984,1.554777662309249,0.7901329103538808,0.5863646762754519,1.1540155862867936,1.5382374744123424,0.0677281716571338,0.104182011716435,0.0781593657230398,0.1202276653314794,1,0,0,0,3,0,2,61.70212765957447,64.8936170212766,1.7765957446808511,0.28534623184489205,0.253089886207156,0.46155838311880937
2021-01-18,Fenerbahce,Ankaragucu,3,1,4.0,4.0,2.0,1.0,17.0,13.0,2.3191489361702127,1.1063829787234043,1.1228070175438596,1.736842105263158,1.4525852207732783,0.8967062042423969,0.8835894911484258,1.0878607809847198,2.5229111729220097,0.9921004812894604,0.0297474562689313,0.0295124656815439,0.0750501897868957,0.0744573294084446,1,0,0,0,3,0,2,68.08510638297872,17.543859649122805,2.23936170212766,0.7057029037391881,0.1659984052582538,0.12800086708700714
2021-01-18,Kasimpasa,Erzurum BB,1,2,3.0,2.0,5.0,4.0,12.0,13.0,1.6595744680851063,1.627659574468085,1.3,1.9,1.039464653397392,1.0382176520994002,1.2998960783241262,1.19005376344086,1.9749828414550443,1.689864901821364,0.025608069987737,0.0432741786756618,0.0505754988285604,0.0854657603624918,0,0,1,0,0,3,-1,40.42553191489361,40.0,1.50531914893617,0.4494816988574808,0.21515234687137322,0.335312648739699
2021-01-19,Goztep,Genclerbirligi,4,0,2.0,1.0,1.0,2.0,12.0,5.0,1.5614035087719298,1.350877192982456,0.85,2.05,0.977975853612526,0.6788346186803771,1.0788496519791335,1.284005376344086,2.0048504999056784,0.9170222041822635,0.0538327799779387,0.0493658545526282,0.1079266758500829,0.0989711581781077,1,0,0,0,3,0,4,38.59649122807017,20.0,1.3859649122807018,0.6266382793545946,0.20873625348286692,0.1645779844923114
2021-01-19,Kayserispor,Buyuksehyr,2,0,4.0,4.0,1.0,0.0,14.0,18.0,1.4148936170212767,1.25531914893617,1.2659574468085106,1.3297872340425532,0.8862102493708534,1.0110302831409872,1.002534230341483,0.8329043697094486,1.1784710762910284,1.2691656745812392,0.0864977609048616,0.1097799890685854,0.1019351093903163,0.1293725418728732,1,0,0,0,3,0,2,40.42553191489361,37.234042553191486,1.2393617021276595,0.341653333161235,0.27308273731997457,0.3852624912053465
2021-01-19,Trabzonspor,Konyaspor,3,1,0.0,6.0,3.0,5.0,10.0,13.0,1.925531914893617,1.074468085106383,1.2659574468085106,1.5212765957446808,1.2060455273392816,1.0110302831409872,0.8581013327499135,0.9528425989476093,1.8347288341438008,1.086319772311061,0.0538771617294371,0.0585278260626883,0.0988499821268272,0.1073826900769674,1,0,0,0,3,0,2,60.63829787234043,27.659574468085108,1.648936170212766,0.5487816254983614,0.22821578575909462,0.2229796002299983
2021-01-20,Hatayspor,Yeni Malatyaspor,1,2,3.0,4.0,3.0,3.0,12.0,14.0,1.4574468085106382,1.4680851063829787,0.7692307692307693,1.5128205128205128,0.9128631892015556,0.6143299716564499,1.172455286331565,0.9475461814171492,1.3809981580228663,0.9018886817935116,0.1019893543954842,0.0919830443927145,0.140847110558105,0.1270284148756743,0,0,1,0,0,3,-1,37.234042553191486,12.82051282051282,1.2180851063829787,0.4802311443161181,0.27449335806197706,0.24527345920554827
2021-01-20,Rizespor,Gaziantep,3,0,3.0,3.0,1.0,2.0,9.0,10.0,1.4736842105263157,1.3289473684210529,1.0425531914893618,1.797872340425532,0.9230333899264288,0.8326131743514013,1.0613358589275246,1.1260867078471746,1.6594962010379417,1.106499086966994,0.0629134511733963,0.0696136762813056,0.1044046332164372,0.1155236313291117,1,0,0,0,3,0,3,46.05263157894737,18.08510638297873,1.2960526315789471,0.5026916888715173,0.2436267701714533,0.2536715073456038
2021-01-20,Galatasaray,Denizlispor,6,1,8.0,11.0,1.0,1.0,14.0,14.0,2.276595744680851,0.9042553191489362,1.05,2.5,1.425932280942576,0.8385604113110541,0.7221644879578479,1.5658602150537633,3.5648307023564403,0.7582727123557403,0.0132586724687899,0.0100536895351457,0.0472649226892304,0.0358397011268471,1,0,0,0,3,0,5,74.46808510638297,10.0,2.1117021276595747,0.872109829533232,0.08196474447373925,0.04216308703586284
2021-01-21,Sivasspor,Fenerbahce,1,1,7.0,3.0,2.0,1.0,11.0,8.0,1.3085106382978724,1.053191489361702,2.1595744680851063,0.925531914893617,0.8195778997940975,1.724698718299331,0.8411092271509052,0.5797014413177762,0.7585455030009199,1.816438011825891,0.076155078217916,0.1383309788685966,0.0577670921128835,0.1049303419464892,0,1,0,1,1,1,0,35.1063829787234,68.08510638297872,1.2925531914893618,0.1510372489575068,0.22326737275166456,0.6256744464113753
2021-01-21,Karagumruk,Besiktas,1,4,4.0,7.0,2.0,0.0,10.0,18.0,1.9078947368421053,1.1578947368421053,1.5851063829787233,1.25531914893617,1.1949985851726088,1.2659118671261098,0.924728273124972,0.7862617250057194,1.5001046069188066,1.465792688251285,0.0515142250355485,0.0755091743980384,0.0772767262976785,0.113271660379133,0,0,1,0,0,3,-3,48.68421052631579,41.48936170212766,1.5460526315789471,0.38530411428579064,0.24455152180743184,0.3701369091164831
2021-01-21,Erzurum BB,Alanyaspor,1,1,1.0,9.0,4.0,2.0,3.0,6.0,0.9,1.5,1.1382978723404256,1.5638297872340423,0.5637096774193548,0.909077649546938,1.1979434447300772,0.9794955387783116,0.8815459849004803,1.3636164743204071,0.1059103328656627,0.1444210746963758,0.0933648286971984,0.1273138185336025,0,1,0,1,1,1,0,10.0,28.723404255319156,1.1,0.24248348437248007,0.27699818532262815,0.48051650976709115
2021-01-21,Ankaragucu,Kasimpasa,1,0,0.0,7.0,5.0,5.0,15.0,11.0,1.2456140350877194,1.2456140350877194,1.351063829787234,1.5957446808510638,0.7801829843425769,1.0789987055370198,0.9947834453314092,0.9994852436513384,1.2449728473551758,1.344015931458393,0.0750959403087574,0.1009301401628184,0.093492406631008,0.1256552839824611,1,0,0,0,3,0,1,35.08771929824561,29.78723404255319,1.1842105263157894,0.3446712509270406,0.2641810401489293,0.39114533735291623
2021-01-23,Genclerbirligi,Trabzonspor,1,2,5.0,5.0,2.0,2.0,13.0,14.0,1.35,1.75,1.372340425531915,1.2872340425531914,0.8455645161290323,1.095990811136028,1.397600685518423,0.8062514298787462,1.0884394303363074,1.917983919488049,0.0494682935082653,0.0948793914733679,0.0538432412058456,0.1032704708059281,0,0,1,0,0,3,-1,30.0,38.297872340425535,1.1,0.21208597764142115,0.22091328627425563,0.5669675790387465
2021-01-23,Buyuksehyr,Rizespor,1,1,9.0,1.0,2.0,2.0,17.0,4.0,1.6063829787234043,1.0851063829787233,1.118421052631579,2.039473684210526,1.006148478609014,0.8932034456320751,0.8665973855494175,1.2774122807017545,2.0520133445315416,0.9692207601539538,0.0487410296969703,0.0472408178535839,0.1000172433643912,0.0969387886421382,0,1,0,1,1,1,0,51.06382978723404,21.052631578947366,1.4361702127659577,0.6238504426292035,0.20596572666932667,0.17012636683009413
2021-01-24,Konyaspor,Antalyaspor,0,0,6.0,2.0,1.0,1.0,8.0,6.0,1.3829787234042554,1.0,0.9361702127659576,1.648936170212766,0.8662205444978266,0.7476526463563602,0.7986289631533848,1.0328014184397163,1.428342387203863,0.7476526463563602,0.1134951659677468,0.0848549611844402,0.1621099562944702,0.1212019378242745,0,1,0,1,1,1,0,42.5531914893617,19.148936170212767,1.324468085106383,0.532840795506213,0.2711621230353501,0.19599439541755415
2021-01-24,Denizlispor,Karagumruk,1,2,4.0,1.0,3.0,3.0,17.0,11.0,0.85,1.35,1.1842105263157894,1.7236842105263157,0.5323924731182795,0.9457448247869028,1.0781491002570696,1.0796194114318052,0.9176764997170342,1.276755513462319,0.1114218296662535,0.1422584353464486,0.1022491946401951,0.130547223003951,0,0,1,0,0,3,-1,20.0,23.684210526315788,0.95,0.2672822493200574,0.2855681619625273,0.4471485383246421
2021-01-24,Yeni Malatyaspor,Galatasaray,0,1,3.0,6.0,3.0,2.0,5.0,10.0,1.1794871794871795,1.6666666666666667,1.946808510638298,0.9361702127659576,0.7387648194099807,1.554777662309249,1.331048271922308,0.5863646762754519,0.6916096181710458,2.5912961038487485,0.0375190782508908,0.0972230412915298,0.0259485553832282,0.0672403904650627,0,0,1,0,0,3,-1,25.64102564102564,64.8936170212766,0.9743589743589745,0.07673140936218877,0.1416076278636411,0.7812948764696932
2021-01-24,Besiktas,Goztep,2,1,1.0,2.0,2.0,3.0,10.0,5.0,1.9680851063829787,0.9893617021276596,1.2105263157894737,1.912280701754386,1.232698467169984,0.9667613764488342,0.7901329103538808,1.1977457083569136,2.3572654898513723,0.9564766809546976,0.036379779359101,0.0347964106152572,0.0857567984116162,0.0820243779140437,1,0,0,0,3,0,1,61.70212765957447,19.29824561403509,1.7765957446808511,0.6852547804529758,0.17801027078517745,0.1365599489846565
2021-01-24,Gaziantep,Hatayspor,1,1,2.0,5.0,2.0,2.0,7.0,12.0,1.4361702127659577,1.24468085106383,0.9787234042553192,1.9574468085106385,0.8995367192862045,0.7816368575543766,0.994038177541979,1.2260352322123085,1.7607952803049107,0.9728884290836388,0.064979482719193,0.0632177868653431,0.1144155664886096,0.111313580743818,0,1,0,1,1,1,0,42.5531914893617,19.148936170212767,1.2393617021276595,0.5589661899185426,0.23407985333489123,0.20693775821584315
2021-01-25,Kasimpasa,Sivasspor,2,0,4.0,10.0,2.0,2.0,11.0,7.0,1.6595744680851063,1.627659574468085,1.2765957446808511,1.7234042553191489,1.039464653397392,1.0195263359404914,1.2998960783241262,1.0794440631434454,1.7914178069189095,1.659441802115906,0.0317183592677262,0.0526347712633954,0.0568208335984562,0.0942908665043503,1,0,0,0,3,0,2,40.42553191489361,32.97872340425532,1.50531914893617,0.4151640173946987,0.22408842448934657,0.36071918002997927
2021-01-25,Alanyaspor,Ankaragucu,4,3,13.0,4.0,1.0,3.0,24.0,9.0,1.7872340425531914,1.3404255319148937,1.1228070175438596,1.736842105263158,1.119423472889499,0.8967062042423969,1.070502652737516,1.0878607809847198,1.9442618213343927,1.2019678907930005,0.0430139966774247,0.0517014428609413,0.0836304715229213,0.1005211414624298,1,0,0,0,3,0,1,46.80851063829788,17.543859649122805,1.4627659574468086,0.5464887687589828,0.2199621040171197,0.23351170302405902
2021-01-25,Fenerbahce,Kayserispor,3,0,6.0,5.0,2.0,1.0,21.0,6.0,2.3191489361702127,1.1063829787234043,1.0638297872340423,1.8085106382978724,1.4525852207732783,0.8496052799504094,0.8835894911484258,1.1327499428048502,2.6270158248027378,0.9399888203706658,0.0282403168880053,0.0265455821584499,0.0741877593622341,0.0697356644088493,1,0,0,0,3,0,3,68.08510638297872,21.27659574468085,2.23936170212766,0.7334980003619052,0.15485475941500867,0.11124048630802276
2021-01-29,Yeni Malatyaspor,Karagumruk,0,0,7.0,7.0,3.0,1.0,6.0,16.0,1.1794871794871795,1.6666666666666667,1.1842105263157894,1.7236842105263157,0.7387648194099807,0.9457448247869028,1.331048271922308,1.0796194114318052,1.2733972545093089,1.5762413746448385,0.0578652279033685,0.0912095663745425,0.0736854223437049,0.116146011406327,0,1,0,1,1,1,0,25.64102564102564,23.684210526315788,0.9743589743589745,0.30857659693055767,0.2470598258688813,0.444356318361298
2021-01-29,Gaziantep,Galatasaray,1,2,8.0,4.0,1.0,1.0,15.0,6.0,1.4361702127659577,1.24468085106383,1.946808510638298,0.9361702127659576,0.8995367192862045,1.554777662309249,0.994038177541979,0.5863646762754519,0.8421194818849576,1.935201983938108,0.0622049023875313,0.120379050511027,0.0523839601692922,0.1013735436461491,0,0,1,0,0,3,-1,42.5531914893617,64.8936170212766,1.2393617021276595,0.1564209614064,0.21317217780059403,0.6303713933574022
2021-01-30,Kasimpasa,Kayserispor,0,1,3.0,5.0,2.0,0.0,15.0,15.0,1.6595744680851063,1.627659574468085,1.0638297872340423,1.8085106382978724,1.039464653397392,0.8496052799504094,1.2998960783241262,1.1327499428048502,1.879882883803794,1.3828681684299216,0.0382829346635496,0.0529402517403052,0.0719674336157859,0.0995214731108639,0,0,1,0,0,3,-1,40.42553191489361,21.27659574468085,1.50531914893617,0.49199334896444746,0.2245419612059376,0.28343480496136725
2021-01-30,Buyuksehyr,Hatayspor,1,5,4.0,4.0,3.0,1.0,17.0,16.0,1.6063829787234043,1.0851063829787233,0.9787234042553192,1.9574468085106385,1.006148478609014,0.7816368575543766,0.8665973855494175,1.2260352322123085,1.9694821283410484,0.8481591433036851,0.0597467028783897,0.0506747123285548,0.1176700635462912,0.0998029402899125,0,0,1,0,0,3,-4,51.06382978723404,19.148936170212767,1.4361702127659577,0.6361165794252307,0.20982808476455675,0.1540143381629059
2021-01-30,Fenerbahce,Rizespor,1,0,7.0,2.0,1.0,5.0,15.0,6.0,2.3191489361702127,1.1063829787234043,1.118421052631579,2.039473684210526,1.4525852207732783,0.8932034456320751,0.8835894911484258,1.2774122807017545,2.9625093318402387,0.9882250887844236,0.0192405659167498,0.0190140099613426,0.0570003560782585,0.0563291819461807,1,0,0,0,3,0,1,68.08510638297872,21.052631578947366,2.23936170212766,0.7713163988874712,0.1329745749495111,0.09470395665895057
2021-01-31,Erzurum BB,Ankaragucu,1,0,3.0,4.0,7.0,6.0,11.0,6.0,0.9,1.5,1.1228070175438596,1.736842105263158,0.5637096774193548,0.8967062042423969,1.1979434447300772,1.0878607809847198,0.979074702886248,1.3450593063635952,0.0978681602858604,0.1316384797891805,0.0958202399539024,0.1288839054879892,1,0,0,0,3,0,1,10.0,17.543859649122805,1.1,0.2725789988539115,0.2759321123845474,0.4514872138943383
2021-01-31,Alanyaspor,Sivasspor,3,1,1.0,5.0,2.0,1.0,9.0,11.0,1.7872340425531914,1.3404255319148937,1.2765957446808511,1.7234042553191489,1.119423472889499,1.0195263359404914,1.070502652737516,1.0794440631434454,1.929219176681903,1.3665991311542758,0.037037724382976,0.0506157219617066,0.0714538881402963,0.0976488214501238,1,0,0,0,3,0,2,46.80851063829788,32.97872340425532,1.4627659574468086,0.5065137266696308,0.22136262838019957,0.27208727705232877
2021-01-31,Denizlispor,Goztep,2,1,2.0,5.0,2.0,1.0,9.0,4.0,0.85,1.35,1.2105263157894737,1.912280701754386,0.5323924731182795,0.9667613764488342,1.0781491002570696,1.1977457083569136,1.0180838521033766,1.3051278582059265,0.0979584656242622,0.1278483224333322,0.0997299320288851,0.1301603125878814,1,0,0,0,3,0,1,20.0,19.29824561403509,0.95,0.29051468089683347,0.2782984561220115,0.4311855179485662
2021-01-31,Genclerbirligi,Antalyaspor,0,1,3.0,4.0,2.0,1.0,7.0,10.0,1.35,1.75,0.9361702127659576,1.648936170212766,0.8455645161290323,0.7476526463563602,1.397600685518423,1.0328014184397163,1.394281914893617,1.3083921311236304,0.0670260421692953,0.0876963461546667,0.0934531984235454,0.1222734294457021,0,0,1,0,0,3,-1,30.0,19.148936170212767,1.1,0.3908978386525495,0.257755427541485,0.35134332341454244
2021-01-31,Besiktas,Trabzonspor,1,2,7.0,5.0,2.0,3.0,22.0,16.0,1.9680851063829787,0.9893617021276596,1.372340425531915,1.2872340425531914,1.232698467169984,1.095990811136028,0.7901329103538808,0.8062514298787462,1.5867714311443408,1.084331334421815,0.0691758984329557,0.0750095942576348,0.1097663393571567,0.1190230812297435,0,0,1,0,0,3,-1,61.70212765957447,38.297872340425535,1.7765957446808511,0.48994605293555576,0.2503126235317104,0.2597344397528177
2021-02-02,Hatayspor,Fenerbahce,1,2,7.0,4.0,4.0,2.0,18.0,10.0,1.4574468085106382,1.4680851063829787,2.1595744680851063,0.925531914893617,0.9128631892015556,1.724698718299331,1.172455286331565,0.5797014413177762,0.84488401553761,2.5320045013330605,0.0341535577989484,0.0864769620834764,0.0288557950580714,0.0730630029765811,0,0,1,0,0,3,-1,37.234042553191486,68.08510638297872,1.2180851063829787,0.10349111647523947,0.15693416929170537,0.7392685473015859
2021-02-02,Galatasaray,Buyuksehyr,3,0,6.0,5.0,1.0,2.0,11.0,10.0,2.276595744680851,0.9042553191489362,1.2659574468085106,1.3297872340425532,1.425932280942576,1.0110302831409872,0.7221644879578479,0.8329043697094486,1.896186543806617,0.9142295113508926,0.0601799490048573,0.0550182853718324,0.114112409509979,0.104324932385381,1,0,0,0,3,0,3,74.46808510638297,37.234042553191486,2.1117021276595747,0.6040779817249938,0.2194390580364968,0.17645297155974768
2021-02-02,Rizespor,Kasimpasa,1,1,1.0,4.0,2.0,2.0,16.0,13.0,1.4736842105263157,1.3289473684210529,1.351063829787234,1.5957446808510638,0.9230333899264288,1.0789987055370198,1.0613358589275246,0.9994852436513384,1.4729256222230247,1.433932490253145,0.0546471556444512,0.0783603319784991,0.0804911957303217,0.1154189407370336,0,1,0,1,1,1,0,46.05263157894737,29.78723404255319,1.2960526315789471,0.38500839748438515,0.24736857345225613,0.36761675870750005
2021-02-03,Konyaspor,Genclerbirligi,0,0,7.0,2.0,2.0,3.0,19.0,7.0,1.3829787234042554,1.0,0.85,2.05,0.8662205444978266,0.6788346186803771,0.7986289631533848,1.284005376344086,1.7757521162205443,0.6788346186803772,0.0858986870363516,0.0583110024594668,0.1525347752853677,0.1035458860163396,0,1,0,1,1,1,0,42.5531914893617,20.0,1.324468085106383,0.6374024393800561,0.22515928761382048,0.1374209692737265
2021-02-03,Antalyaspor,Besiktas,1,1,3.0,7.0,4.0,1.0,2.0,17.0,1.425531914893617,1.202127659574468,1.5851063829787233,1.25531914893617,0.8928734843285289,1.2659118671261098,0.9600539663439626,0.7862617250057194,1.1208411824549618,1.5217876700558557,0.0711739176718706,0.1083115903426232,0.0797746580432915,0.1214000909932032,0,1,0,1,1,1,0,44.680851063829785,41.48936170212766,1.180851063829787,0.2797232777150147,0.25527325694605585,0.4649985111925404
2021-02-03,Sivasspor,Erzurum BB,0,0,4.0,5.0,1.0,1.0,8.0,9.0,1.3085106382978724,1.053191489361702,1.3,1.9,0.8195778997940975,1.0382176520994002,0.8411092271509052,1.19005376344086,1.5571980096087852,1.0934419952961767,0.0706060104040332,0.0772035768960887,0.1099475388675777,0.1202212562772682,0,1,0,1,1,1,0,35.1063829787234,40.0,1.2925531914893618,0.48036776522491753,0.25278840660741797,0.2668379187772484
2021-02-03,Karagumruk,Gaziantep,2,0,6.0,7.0,2.0,2.0,14.0,12.0,1.9078947368421053,1.1578947368421053,1.0425531914893618,1.797872340425532,1.1949985851726088,0.8326131743514013,0.924728273124972,1.1260867078471746,2.148454903129478,0.9640784124068856,0.044488110043896,0.0428900265021021,0.0955806981547723,0.0921472877337946,1,0,0,0,3,0,2,48.68421052631579,18.08510638297873,1.5460526315789471,0.6444670830859646,0.19687891989337067,0.1585705797065481
2021-02-03,Kayserispor,Alanyaspor,1,1,2.0,1.0,6.0,1.0,8.0,12.0,1.4148936170212767,1.25531914893617,1.1382978723404256,1.5638297872340423,0.8862102493708534,0.909077649546938,1.002534230341483,0.9794955387783116,1.3858819857182494,1.1411825813461562,0.0798931975353135,0.0911727253953475,0.1107225432456207,0.1263546377142488,0,1,0,1,1,1,0,40.42553191489361,28.723404255319156,1.2393617021276595,0.42493611976135703,0.2659110072657396,0.30915044774789424
2021-02-04,Goztep,Yeni Malatyaspor,2,2,10.0,2.0,0.0,1.0,25.0,10.0,1.5614035087719298,1.350877192982456,0.7692307692307693,1.5128205128205128,0.977975853612526,0.6143299716564499,1.0788496519791335,0.9475461814171492,1.4795019323881802,0.8298843476762569,0.0993221888658638,0.0824259299167254,0.1469473703560694,0.1219493225906879,0,1,0,1,1,1,0,38.59649122807017,12.82051282051282,1.3859649122807018,0.5250261435523943,0.26422286340126366,0.21074733582603083
2021-02-04,Trabzonspor,Denizlispor,1,0,5.0,5.0,0.0,3.0,25.0,4.0,1.925531914893617,1.074468085106383,1.05,2.5,1.2060455273392816,0.8385604113110541,0.8581013327499135,1.5658602150537633,3.015113818348204,0.9010063993874092,0.0199182233963038,0.0179464467444977,0.0600557105991422,0.0541105795695854,1,0,0,0,3,0,1,60.63829787234043,10.0,1.648936170212766,0.7945525364970262,0.12397580043016895,0.08032769556090703
2021-02-06,Kasimpasa,Hatayspor,1,4,9.0,3.0,1.0,0.0,15.0,16.0,1.6595744680851063,1.627659574468085,0.9787234042553192,1.9574468085106385,1.039464653397392,0.7816368575543766,1.2998960783241262,1.2260352322123085,2.034696768352341,1.2722387149555276,0.0366282498195173,0.0465998774814528,0.0745273815381742,0.0948166201171271,0,0,1,0,0,3,-3,40.42553191489361,19.148936170212767,1.50531914893617,0.5502427288241156,0.2136283489446137,0.2360744143720336
2021-02-06,Alanyaspor,Rizespor,2,1,13.0,4.0,2.0,6.0,33.0,8.0,1.7872340425531914,1.3404255319148937,1.118421052631579,2.039473684210526,1.119423472889499,0.8932034456320751,1.070502652737516,1.2774122807017545,2.2830347144456886,1.19727270371959,0.0307979417305667,0.036873534964754,0.0703127701043593,0.0841835603688603,1,0,0,0,3,0,1,46.80851063829788,21.052631578947366,1.4627659574468086,0.617434306748295,0.19331780878739263,0.1891116134487866
2021-02-06,Buyuksehyr,Karagumruk,0,1,5.0,3.0,1.0,1.0,16.0,13.0,1.6063829787234043,1.0851063829787233,1.1842105263157894,1.7236842105263157,1.006148478609014,0.9457448247869028,0.8665973855494175,1.0796194114318052,1.734282246023432,1.0262337460453623,0.0632591187333456,0.0649186423892497,0.1097091665183297,0.1125872489316199,0,0,1,0,0,3,-1,51.06382978723404,23.684210526315788,1.4361702127659577,0.539764080718127,0.2370323708206603,0.22318923109789118
2021-02-06,Fenerbahce,Galatasaray,0,1,8.0,6.0,2.0,2.0,12.0,9.0,2.3191489361702127,1.1063829787234043,1.946808510638298,0.9361702127659576,1.4525852207732783,1.554777662309249,0.8835894911484258,0.5863646762754519,1.3598670151920054,1.720179541278318,0.0459571169980836,0.0790544924362374,0.0624955675190137,0.1075035966667852,0,0,1,0,0,3,-1,68.08510638297872,64.8936170212766,2.23936170212766,0.3044304137227215,0.23529731505028334,0.4602572975090916
2021-02-07,Besiktas,Konyaspor,1,0,5.0,3.0,4.0,3.0,12.0,3.0,1.9680851063829787,0.9893617021276596,1.2659574468085106,1.5212765957446808,1.232698467169984,1.0110302831409872,0.7901329103538808,0.9528425989476093,1.875275327716039,1.000274641830977,0.0563851208755223,0.0564006065883594,0.1057376260281537,0.1057666660033692,1,0,0,0,3,0,1,61.70212765957447,27.659574468085108,1.7765957446808511,0.5784784523154847,0.22339608844834016,0.19809804468023826
2021-02-07,Erzurum BB,Kayserispor,1,1,1.0,5.0,3.0,1.0,7.0,8.0,0.9,1.5,1.0638297872340423,1.8085106382978724,0.5637096774193548,0.8496052799504094,1.1979434447300772,1.1327499428048502,1.019474948524365,1.274407919925614,0.1008740198974151,0.1285546498719998,0.1028385362423631,0.1310582450608248,0,1,0,1,1,1,0,10.0,21.27659574468085,1.1,0.29655892751802093,0.2811718968242319,0.4222680594723577
